timestamp,ticker,p1_name,p2_name,score_str,game_score_str,server,p1_first_serve_pct,p1_first_serve_num,p1_first_serve_den,p1_first_serve_won_pct,p1_first_serve_won_num,p1_first_serve_won_den,p1_second_serve_won_pct,p1_second_serve_won_num,p1_second_serve_won_den,p1_first_return_won_pct,p1_first_return_won_num,p1_first_return_won_den,p1_second_return_won_pct,p1_second_return_won_num,p1_second_return_won_den,p2_first_serve_pct,p2_first_serve_num,p2_first_serve_den,p2_first_serve_won_pct,p2_first_serve_won_num,p2_first_serve_won_den,p2_second_serve_won_pct,p2_second_serve_won_num,p2_second_serve_won_den,p2_first_return_won_pct,p2_first_return_won_num,p2_first_return_won_den,p2_second_return_won_pct,p2_second_return_won_num,p2_second_return_won_den,p1_last10_pts_won,p2_last10_pts_won,mc_prob_p1,mc_set_prob_p1,mc_game_prob_p1,kalshi_yes_ask,kalshi_yes_bid,match_outcome
2026-07-01T03:26:20.065413+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,0-15,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4074074074074074,22,54,0.4594594594594595,17,37,0.5934065934065934,54,91,0.5925925925925926,32,54,0.5405405405405406,20,37,0.22857142857142856,8,35,0.5,14,28,5,5,0.7052,0.7012,0.1975,0.54,0.51,
2026-07-01T03:26:21.461490+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-5,40-Ad,p2,0.6296296296296297,17,27,0.7647058823529411,13,17,0.7,7,10,0.125,3,24,0.6428571428571429,9,14,0.631578947368421,24,38,0.875,21,24,0.35714285714285715,5,14,0.23529411764705882,4,17,0.3,3,10,5,5,0.7003,0.5841,0.0566,0.5800000000000001,0.56,
2026-07-01T03:26:22.733814+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,0-0,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.5625,9,16,0.4482758620689655,13,29,0.6923076923076923,9,13,0.4375,7,16,0.125,2,16,0.25,2,8,5,5,0.9995,0.9815,0.3711,0.81,0.8,
2026-07-01T03:26:43.858571+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,0-15,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4074074074074074,22,54,0.4594594594594595,17,37,0.5934065934065934,54,91,0.5925925925925926,32,54,0.5405405405405406,20,37,0.22857142857142856,8,35,0.5,14,28,5,5,0.7135,0.704,0.1996,0.5700000000000001,0.56,
2026-07-01T03:26:45.525723+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,0-0,p1,0.6296296296296297,17,27,0.7647058823529411,13,17,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.23529411764705882,4,17,0.3,3,10,4,6,0.6679,0.551,0.9432,0.5700000000000001,0.56,
2026-07-01T03:26:46.553385+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,0-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.5625,9,16,0.4482758620689655,13,29,0.6923076923076923,9,13,0.4375,7,16,0.125,2,16,0.25,2,8,4,6,0.9998,0.9765,0.2289,0.8200000000000001,0.81,
2026-07-01T03:27:07.678674+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,15-15,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4074074074074074,22,54,0.47368421052631576,18,38,0.5869565217391305,54,92,0.5925925925925926,32,54,0.5263157894736842,20,38,0.22857142857142856,8,35,0.5,14,28,5,5,0.7545,0.754,0.3552,0.5900000000000001,0.57,
2026-07-01T03:27:09.103417+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,0-0,p1,0.6296296296296297,17,27,0.7647058823529411,13,17,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.23529411764705882,4,17,0.3,3,10,4,6,0.6641,0.5558,0.9391,0.5700000000000001,0.55,
2026-07-01T03:27:10.226184+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,0-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.5625,9,16,0.4482758620689655,13,29,0.6923076923076923,9,13,0.4375,7,16,0.125,2,16,0.25,2,8,4,6,0.9999,0.9771,0.2403,0.8200000000000001,0.8,
2026-07-01T03:27:31.307077+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,30-15,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4074074074074074,22,54,0.47368421052631576,18,38,0.5869565217391305,54,92,0.5925925925925926,32,54,0.5263157894736842,20,38,0.22857142857142856,8,35,0.5,14,28,5,5,0.8011,0.7952,0.561,0.64,0.63,
2026-07-01T03:27:33.224959+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,0-0,p1,0.6296296296296297,17,27,0.7647058823529411,13,17,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.23529411764705882,4,17,0.3,3,10,4,6,0.667,0.5462,0.9463,0.5700000000000001,0.55,
2026-07-01T03:27:34.222373+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,15-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.5882352941176471,10,17,0.43333333333333335,13,30,0.6923076923076923,9,13,0.4117647058823529,7,17,0.125,2,16,0.25,2,8,5,5,0.9999,0.9883,0.4313,0.83,0.82,
2026-07-01T03:27:55.317380+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,30-30,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4074074074074074,22,54,0.48717948717948717,19,39,0.5806451612903226,54,93,0.5925925925925926,32,54,0.5128205128205128,20,39,0.22857142857142856,8,35,0.5,14,28,4,6,0.7775,0.7765,0.3867,0.5800000000000001,0.53,
2026-07-01T03:27:56.867551+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,0-0,p1,0.6428571428571429,18,28,0.7777777777777778,14,18,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.2222222222222222,4,18,0.3,3,10,4,6,0.7034,0.5749,0.9491,0.5800000000000001,0.57,
2026-07-01T03:27:57.960038+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,15-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.5882352941176471,10,17,0.43333333333333335,13,30,0.6923076923076923,9,13,0.4117647058823529,7,17,0.125,2,16,0.25,2,8,5,5,1.0,0.9889,0.4289,0.84,0.83,
2026-07-01T03:28:19.115592+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,30-30,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4,22,55,0.48717948717948717,19,39,0.5851063829787234,55,94,0.6,33,55,0.5128205128205128,20,39,0.22857142857142856,8,35,0.5,14,28,4,6,0.7618,0.7608,0.3744,0.6,0.55,
2026-07-01T03:28:20.596712+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,15-0,p1,0.6428571428571429,18,28,0.7777777777777778,14,18,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.2222222222222222,4,18,0.3,3,10,4,6,0.7034,0.5908,0.9758,0.6,0.56,
2026-07-01T03:28:21.623925+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,30-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.6111111111111112,11,18,0.41935483870967744,13,31,0.6923076923076923,9,13,0.3888888888888889,7,18,0.125,2,16,0.25,2,8,6,4,1.0,0.9944,0.6592,0.86,0.85,
2026-07-01T03:28:42.812086+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,40-30,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4,22,55,0.48717948717948717,19,39,0.5851063829787234,55,94,0.6,33,55,0.5128205128205128,20,39,0.22857142857142856,8,35,0.5,14,28,5,5,0.8215,0.8246,0.6441,0.6699999999999999,0.66,
2026-07-01T03:28:44.252443+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,30-0,p1,0.6551724137931034,19,29,0.7894736842105263,15,19,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.21052631578947367,4,19,0.3,3,10,4,6,0.7394,0.6116,0.9915,0.62,0.6,
2026-07-01T03:28:45.271859+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,30-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.6111111111111112,11,18,0.41935483870967744,13,31,0.6923076923076923,9,13,0.3888888888888889,7,18,0.125,2,16,0.25,2,8,6,4,0.9999,0.9936,0.6588,0.87,0.84,
2026-07-01T03:29:06.379508+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,40-30,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4,22,55,0.5,20,40,0.5789473684210527,55,95,0.6,33,55,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,5,5,0.8294,0.8326,0.6543,0.6799999999999999,0.62,
2026-07-01T03:29:07.805426+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,5-6,40-0,p1,0.6551724137931034,19,29,0.7894736842105263,15,19,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.21052631578947367,4,19,0.3,3,10,5,5,0.7422,0.6195,0.9989,0.62,0.6,
2026-07-01T03:29:08.684974+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,40-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.631578947368421,12,19,0.40625,13,32,0.6923076923076923,9,13,0.3684210526315789,7,19,0.125,2,16,0.25,2,8,7,3,1.0,0.9992,0.873,0.89,0.88,
2026-07-01T03:29:30.273565+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 1-1,40-30,p2,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4,22,55,0.5,20,40,0.5789473684210527,55,95,0.6,33,55,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,5,5,0.8403,0.8301,0.6626,0.71,0.66,
2026-07-01T03:29:32.855276+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,0-0,p2,0.6666666666666666,20,30,0.8,16,20,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.2,4,20,0.3,3,10,6,4,0.7712,0.6269,0.6318,0.63,0.61,
2026-07-01T03:29:34.228512+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,40-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.631578947368421,12,19,0.40625,13,32,0.6923076923076923,9,13,0.3684210526315789,7,19,0.125,2,16,0.25,2,8,7,3,1.0,0.9979,0.8727,0.91,0.89,
2026-07-01T03:29:55.571347+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-0,p1,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4,22,55,0.5,20,40,0.5789473684210527,55,95,0.6,33,55,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,6,4,0.9082,0.9072,0.8288,0.8,0.79,
2026-07-01T03:29:57.604500+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,0-0,p2,0.6774193548387096,21,31,0.8095238095238095,17,21,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.19047619047619047,4,21,0.3,3,10,6,4,0.7854,0.6498,0.6482,0.6599999999999999,0.62,
2026-07-01T03:29:58.776679+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 1-1,40-15,p2,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.631578947368421,12,19,0.40625,13,32,0.6923076923076923,9,13,0.3684210526315789,7,19,0.125,2,16,0.25,2,8,7,3,1.0,0.9987,0.8782,0.9299999999999999,0.92,
2026-07-01T03:30:20.154569+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-0,p1,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,6,4,0.913,0.9102,0.8292,0.8,0.79,
2026-07-01T03:30:22.216385+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,0-0,p2,0.6774193548387096,21,31,0.8095238095238095,17,21,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.19047619047619047,4,21,0.3,3,10,6,4,0.7808,0.641,0.6386,0.61,0.6,
2026-07-01T03:30:23.340713+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,0-0,p1,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.125,2,16,0.25,2,8,8,2,1.0,1.0,0.9912,0.9299999999999999,0.92,
2026-07-01T03:30:44.734028+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-0,p1,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,6,4,0.9106,0.9145,0.8358,0.8,0.79,
2026-07-01T03:30:46.680708+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,0-1,p1,0.6774193548387096,21,31,0.8095238095238095,17,21,0.7,7,10,0.12,3,25,0.6428571428571429,9,14,0.6410256410256411,25,39,0.88,22,25,0.35714285714285715,5,14,0.19047619047619047,4,21,0.3,3,10,6,4,0.7606,0.5835,0.5791,0.61,0.6,
2026-07-01T03:30:47.775376+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,0-0,p1,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.125,2,16,0.25,2,8,8,2,1.0,0.9997,0.9895,0.9299999999999999,0.92,
2026-07-01T03:31:09.180717+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-0,p1,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,6,4,0.9102,0.9131,0.83,0.8,0.79,
2026-07-01T03:31:11.176656+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,0-1,p1,0.6774193548387096,21,31,0.8095238095238095,17,21,0.7,7,10,0.12,3,25,0.6,9,15,0.625,25,40,0.88,22,25,0.4,6,15,0.19047619047619047,4,21,0.3,3,10,6,4,0.7382,0.5659,0.5676,0.53,0.51,
2026-07-01T03:31:12.329524+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,0-0,p1,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.125,2,16,0.25,2,8,8,2,1.0,0.9999,0.988,0.9299999999999999,0.92,
2026-07-01T03:31:33.665715+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-0,p1,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,6,4,0.9147,0.9122,0.8284,0.8,0.77,
2026-07-01T03:31:35.660360+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,0-2,p1,0.6875,22,32,0.7727272727272727,17,22,0.7,7,10,0.12,3,25,0.6,9,15,0.625,25,40,0.88,22,25,0.4,6,15,0.22727272727272727,5,22,0.3,3,10,5,5,0.5595,0.3249,0.3237,0.52,0.51,
2026-07-01T03:31:36.741523+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,0-0,p1,0.6666666666666666,16,24,0.875,14,16,0.75,6,8,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.125,2,16,0.25,2,8,8,2,1.0,0.9995,0.9887,0.94,0.93,
2026-07-01T03:31:58.097627+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-15,p1,0.5555555555555556,35,63,0.7714285714285715,27,35,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.22857142857142856,8,35,0.5,14,28,5,5,0.8821,0.883,0.6928,0.75,0.74,
2026-07-01T03:32:00.012830+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,1-2,p2,0.696969696969697,23,33,0.782608695652174,18,23,0.7,7,10,0.12,3,25,0.6,9,15,0.625,25,40,0.88,22,25,0.4,6,15,0.21739130434782608,5,23,0.3,3,10,5,5,0.6124,0.3904,0.393,0.55,0.53,
2026-07-01T03:32:01.079462+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,15-0,p1,0.68,17,25,0.8823529411764706,15,17,0.75,6,8,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.11764705882352941,2,17,0.25,2,8,8,2,1.0,0.9999,0.9957,0.94,0.93,
2026-07-01T03:32:22.559180+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-15,p1,0.5625,36,64,0.75,27,36,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.25,9,36,0.5,14,28,5,5,0.8643,0.8681,0.6658,0.73,0.72,
2026-07-01T03:32:24.546494+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,1-2,p2,0.696969696969697,23,33,0.782608695652174,18,23,0.7,7,10,0.12,3,25,0.6,9,15,0.625,25,40,0.88,22,25,0.4,6,15,0.21739130434782608,5,23,0.3,3,10,5,5,0.6165,0.391,0.3939,0.5700000000000001,0.54,
2026-07-01T03:32:25.551142+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,30-0,p1,0.6538461538461539,17,26,0.8823529411764706,15,17,0.7777777777777778,7,9,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.11764705882352941,2,17,0.2222222222222222,2,9,8,2,1.0,1.0,0.9991,0.95,0.94,
2026-07-01T03:32:46.939426+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,0-30,p1,0.5625,36,64,0.75,27,36,0.5,14,28,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.25,9,36,0.5,14,28,5,5,0.8238,0.8217,0.4565,0.6699999999999999,0.66,
2026-07-01T03:32:48.827431+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,2-2,p2,0.696969696969697,23,33,0.782608695652174,18,23,0.7,7,10,0.12,3,25,0.6,9,15,0.625,25,40,0.88,22,25,0.4,6,15,0.21739130434782608,5,23,0.3,3,10,6,4,0.7068,0.5914,0.5831,0.5900000000000001,0.58,
2026-07-01T03:32:49.813050+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,40-0,p1,0.6666666666666666,18,27,0.8888888888888888,16,18,0.7777777777777778,7,9,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.1111111111111111,2,18,0.2222222222222222,2,9,8,2,1.0,1.0,0.9998,0.96,0.95,
2026-07-01T03:33:11.159817+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,15-30,p1,0.5538461538461539,36,65,0.75,27,36,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.25,9,36,0.5172413793103449,15,29,5,5,0.8383,0.8337,0.5797,0.72,0.71,
2026-07-01T03:33:12.944005+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,2-2,p2,0.696969696969697,23,33,0.782608695652174,18,23,0.7,7,10,0.12,3,25,0.625,10,16,0.6097560975609756,25,41,0.88,22,25,0.375,6,16,0.21739130434782608,5,23,0.3,3,10,6,4,0.7673,0.622,0.6213,0.5900000000000001,0.57,
2026-07-01T03:33:13.976138+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 2-1,40-15,p1,0.6785714285714286,19,28,0.8421052631578947,16,19,0.7777777777777778,7,9,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.15789473684210525,3,19,0.2222222222222222,2,9,8,2,1.0,0.9999,0.9983,0.96,0.95,
2026-07-01T03:33:35.322203+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,15-30,p1,0.5606060606060606,37,66,0.7567567567567568,28,37,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.24324324324324326,9,37,0.5172413793103449,15,29,5,5,0.8477,0.8445,0.596,0.75,0.66,
2026-07-01T03:33:37.140776+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,2-3,p1,0.696969696969697,23,33,0.782608695652174,18,23,0.7,7,10,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.21739130434782608,5,23,0.3,3,10,6,4,0.7051,0.5157,0.5223,0.6,0.52,
2026-07-01T03:33:38.114642+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,0-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.15,3,20,0.2222222222222222,2,9,8,2,1.0,0.9997,0.5408,0.96,0.95,
2026-07-01T03:34:00.549697+00:00,KXATPCHALLENGERMATCH-26JUN30BARFIC-BAR,Ozan Baris,Juan Pablo Ficovich,6-4 5-7 2-1,30-30,p1,0.5606060606060606,37,66,0.7567567567567568,28,37,0.4827586206896552,14,29,0.4107142857142857,23,56,0.5,20,40,0.5833333333333334,56,96,0.5892857142857143,33,56,0.5,20,40,0.24324324324324326,9,37,0.5172413793103449,15,29,6,4,0.8783,0.8824,0.7475,0.77,0.76,
2026-07-01T03:34:03.850095+00:00,KXATPCHALLENGERMATCH-26JUN30SURDRA-DRA,Liam Draxl,Dhakshineswar Suresh,6-6,2-3,p1,0.696969696969697,23,33,0.782608695652174,18,23,0.7,7,10,0.11538461538461539,3,26,0.625,10,16,0.6190476190476191,26,42,0.8846153846153846,23,26,0.375,6,16,0.21739130434782608,5,23,0.3,3,10,6,4,0.6989,0.5167,0.5194,0.6,0.59,
2026-07-01T03:34:05.451829+00:00,KXATPCHALLENGERMATCH-26JUN30SUNSHI-SHI,Braden Shick,Fajing Sun,6-1 3-1,0-0,p2,0.6896551724137931,20,29,0.85,17,20,0.7777777777777778,7,9,0.3076923076923077,4,13,0.65,13,20,0.3939393939393939,13,33,0.6923076923076923,9,13,0.35,7,20,0.15,3,20,0.2222222222222222,2,9,8,2,1.0,1.0,0.5343,0.97,0.96,
