player_id,player_slug,full_name,year,surface,Aces,DoubleFaults,FirstServePercentage,FirstServePointsWonPercentage,SecondServePointsWonPercentage,BreakPointsFaced,BreakPointsSavedPercentage,ServiceGamesPlayed,ServiceGamesWonPercentage,ServicePointsWonPercentage,FirstServeReturnPointsWonPercentage,SecondServeReturnPointsWonPercentage,BreakPointsOpportunities,BreakPointsConvertedPercentage,ReturnGamesPlayed,ReturnGamesWonPercentage,ReturnPointsWonPercentage,TotalPointsWonPercentage
m0ej,lorenzo-musetti,Lorenzo Musetti,all,Hard,768,369,64,71,53,1022,60,2063,80,64,28,51,1178,37,2066,21,37,50
m0ej,lorenzo-musetti,Lorenzo Musetti,all,Clay,268,180,66,68,52,735,58,1385,77,62,34,53,902,45,1389,30,41,52
m0ej,lorenzo-musetti,Lorenzo Musetti,all,Grass,152,92,65,73,53,175,64,405,84,66,27,49,205,36,404,18,36,51
m0ej,lorenzo-musetti,Lorenzo Musetti,all,Carpet,,,,,,,,,,,,,,,,,,
m0ej,lorenzo-musetti,Lorenzo Musetti,2026,all,78,36,65,70,54,114,67,218,83,64,31,53,144,39,220,25,39,51
m0ej,lorenzo-musetti,Lorenzo Musetti,2026,Hard,58,25,65,70,56,74,66,146,83,65,32,56,108,38,148,28,41,52
m0ej,lorenzo-musetti,Lorenzo Musetti,2026,Clay,20,11,66,69,51,40,68,72,82,63,26,46,36,42,72,21,34,50
m0ej,lorenzo-musetti,Lorenzo Musetti,2026,Grass,,,,,,,,,,,,,,,,,,
m0ej,lorenzo-musetti,Lorenzo Musetti,2026,Carpet,,,,,,,,,,,,,,,,,,
m0ej,lorenzo-musetti,Lorenzo Musetti,2025,all,310,134,66,72,55,365,61,852,83,66,30,53,540,39,852,25,39,52
m0ej,lorenzo-musetti,Lorenzo Musetti,2025,Hard,238,103,64,73,55,228,62,548,84,67,28,53,337,37,551,23,37,52
m0ej,lorenzo-musetti,Lorenzo Musetti,2025,Clay,66,26,68,69,55,126,60,286,82,65,35,53,198,43,282,30,42,53
m0ej,lorenzo-musetti,Lorenzo Musetti,2025,Grass,6,5,59,62,61,11,55,18,72,62,17,41,5,20,19,5,30,45
m0ej,lorenzo-musetti,Lorenzo Musetti,2025,Carpet,,,,,,,,,,,,,,,,,,
m0ej,lorenzo-musetti,Lorenzo Musetti,2024,all,227,107,65,71,53,382,58,795,80,64,28,51,461,37,789,22,37,51
m0ej,lorenzo-musetti,Lorenzo Musetti,2024,Hard,121,64,64,70,53,207,56,398,77,63,26,52,227,33,392,19,36,49
m0ej,lorenzo-musetti,Lorenzo Musetti,2024,Clay,30,17,63,71,51,73,52,167,79,63,34,51,106,45,170,28,40,51
m0ej,lorenzo-musetti,Lorenzo Musetti,2024,Grass,76,26,68,72,56,102,67,230,85,67,29,50,128,37,227,21,37,52
m0ej,lorenzo-musetti,Lorenzo Musetti,2024,Carpet,,,,,,,,,,,,,,,,,,
m0ej,lorenzo-musetti,Lorenzo Musetti,2023,all,224,144,62,71,51,335,58,669,79,63,32,51,412,43,675,26,39,51
m0ej,lorenzo-musetti,Lorenzo Musetti,2023,Hard,94,53,59,71,51,134,56,253,77,63,29,50,133,41,255,22,37,50
m0ej,lorenzo-musetti,Lorenzo Musetti,2023,Clay,69,44,64,68,52,159,57,302,77,62,36,53,217,45,307,32,42,52
m0ej,lorenzo-musetti,Lorenzo Musetti,2023,Grass,61,47,61,77,50,42,69,114,89,67,29,50,62,40,113,22,37,52
m0ej,lorenzo-musetti,Lorenzo Musetti,2023,Carpet,,,,,,,,,,,,,,,,,,
bk92,alexander-bublik,Alexander Bublik,all,all,4367,2302,59,77,45,2331,63,4508,81,64,28,46,2111,39,4483,18,35,50
bk92,alexander-bublik,Alexander Bublik,all,Hard,2770,1472,59,77,45,1504,64,2811,81,64,28,46,1279,38,2797,18,34,49
bk92,alexander-bublik,Alexander Bublik,all,Clay,693,452,59,74,46,547,61,939,77,62,29,47,464,39,934,19,35,49
bk92,alexander-bublik,Alexander Bublik,all,Grass,904,378,60,80,49,280,62,758,86,67,28,48,368,40,752,20,36,51
bk92,alexander-bublik,Alexander Bublik,all,Carpet,,,,,,,,,,,,,,,,,,
bk92,alexander-bublik,Alexander Bublik,2026,all,214,71,65,75,52,117,66,268,85,67,26,47,105,39,270,15,34,50
bk92,alexander-bublik,Alexander Bublik,2026,Hard,195,60,64,77,53,92,72,221,88,68,27,46,87,38,224,15,34,51
bk92,alexander-bublik,Alexander Bublik,2026,Clay,19,11,65,66,46,25,44,47,70,59,25,51,18,44,46,17,34,47
bk92,alexander-bublik,Alexander Bublik,2026,Grass,,,,,,,,,,,,,,,,,,
bk92,alexander-bublik,Alexander Bublik,2026,Carpet,,,,,,,,,,,,,,,,,,
bk92,alexander-bublik,Alexander Bublik,2025,all,674,299,62,79,48,333,70,723,86,67,27,48,333,39,707,18,34,51
bk92,alexander-bublik,Alexander Bublik,2025,Hard,373,159,61,80,46,177,71,375,86,67,25,46,157,37,368,16,33,50
bk92,alexander-bublik,Alexander Bublik,2025,Clay,204,112,62,77,49,126,69,262,85,66,29,51,141,40,254,22,37,52
bk92,alexander-bublik,Alexander Bublik,2025,Grass,97,28,64,79,53,30,70,86,90,70,26,49,35,40,85,16,34,52
bk92,alexander-bublik,Alexander Bublik,2025,Carpet,,,,,,,,,,,,,,,,,,
bk92,alexander-bublik,Alexander Bublik,2024,all,559,315,60,76,44,343,62,596,78,63,29,46,289,40,589,20,36,50
bk92,alexander-bublik,Alexander Bublik,2024,Hard,338,203,59,76,43,208,62,367,78,63,30,46,176,41,360,20,36,50
bk92,alexander-bublik,Alexander Bublik,2024,Clay,76,72,59,69,44,97,64,120,71,59,31,44,53,53,119,24,36,48
bk92,alexander-bublik,Alexander Bublik,2024,Grass,145,40,63,83,46,38,61,109,86,69,25,50,60,25,110,14,34,51
bk92,alexander-bublik,Alexander Bublik,2024,Carpet,,,,,,,,,,,,,,,,,,
bk92,alexander-bublik,Alexander Bublik,2023,all,543,364,59,79,46,278,61,597,82,65,25,47,236,41,598,16,34,50
bk92,alexander-bublik,Alexander Bublik,2023,Hard,275,202,59,79,44,161,60,323,80,64,25,47,113,42,326,15,33,49
bk92,alexander-bublik,Alexander Bublik,2023,Clay,88,77,58,74,46,66,56,121,76,62,24,42,42,38,122,13,31,47
bk92,alexander-bublik,Alexander Bublik,2023,Grass,180,85,61,84,51,51,73,153,91,71,27,54,81,40,150,21,37,54
bk92,alexander-bublik,Alexander Bublik,2023,Carpet,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,all,all,843,521,56,71,52,1165,63,2004,78,62,29,49,1138,39,2017,22,37,50
c0e9,flavio-cobolli,Flavio Cobolli,all,Hard,501,300,55,71,50,681,62,1073,76,62,27,48,541,39,1087,20,35,49
c0e9,flavio-cobolli,Flavio Cobolli,all,Clay,216,169,57,69,53,390,63,681,79,62,34,52,487,39,681,28,41,51
c0e9,flavio-cobolli,Flavio Cobolli,all,Grass,126,52,57,74,56,94,64,250,86,67,26,47,110,36,249,16,33,50
c0e9,flavio-cobolli,Flavio Cobolli,all,Carpet,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,2026,all,163,80,55,73,53,168,64,312,80,64,28,48,165,37,308,20,36,50
c0e9,flavio-cobolli,Flavio Cobolli,2026,Hard,125,51,54,73,51,110,62,193,78,63,27,44,89,36,192,17,34,48
c0e9,flavio-cobolli,Flavio Cobolli,2026,Clay,38,29,56,72,57,58,67,119,84,65,31,56,76,38,116,25,40,52
c0e9,flavio-cobolli,Flavio Cobolli,2026,Grass,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,2026,Carpet,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,2025,all,259,189,56,69,53,407,60,710,77,62,31,49,437,38,720,23,38,50
c0e9,flavio-cobolli,Flavio Cobolli,2025,Hard,149,107,54,70,52,225,61,359,75,62,26,47,180,36,369,17,34,48
c0e9,flavio-cobolli,Flavio Cobolli,2025,Clay,43,57,55,64,55,126,58,213,75,60,39,53,191,40,214,36,44,52
c0e9,flavio-cobolli,Flavio Cobolli,2025,Grass,67,25,61,73,55,56,64,138,86,66,29,47,66,36,137,18,35,51
c0e9,flavio-cobolli,Flavio Cobolli,2025,Carpet,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,2024,all,362,207,55,73,51,448,65,783,80,63,27,50,417,40,785,21,36,50
c0e9,flavio-cobolli,Flavio Cobolli,2024,Hard,199,129,54,72,49,295,65,441,77,62,27,50,231,42,446,22,36,49
c0e9,flavio-cobolli,Flavio Cobolli,2024,Clay,104,51,58,74,51,115,65,230,83,64,30,52,142,39,227,24,39,51
c0e9,flavio-cobolli,Flavio Cobolli,2024,Grass,59,27,53,76,58,38,63,112,88,67,22,47,44,36,112,14,31,49
c0e9,flavio-cobolli,Flavio Cobolli,2024,Carpet,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,2023,all,47,31,56,70,49,92,65,134,76,61,32,47,81,41,138,24,38,49
c0e9,flavio-cobolli,Flavio Cobolli,2023,Hard,25,10,55,74,43,35,60,57,75,60,29,48,30,47,56,25,36,48
c0e9,flavio-cobolli,Flavio Cobolli,2023,Clay,22,21,57,68,53,57,68,77,77,62,34,47,51,37,82,23,39,50
c0e9,flavio-cobolli,Flavio Cobolli,2023,Grass,,,,,,,,,,,,,,,,,,
c0e9,flavio-cobolli,Flavio Cobolli,2023,Carpet,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,all,all,1423,463,63,73,52,1202,64,2501,83,66,28,47,1242,38,2495,19,35,50
l0bv,jiri-lehecka,Jiri Lehecka,all,Hard,1006,329,63,74,52,827,66,1710,83,66,27,47,831,36,1698,18,35,50
l0bv,jiri-lehecka,Jiri Lehecka,all,Clay,217,84,65,69,51,290,59,521,77,63,31,48,285,43,526,23,38,50
l0bv,jiri-lehecka,Jiri Lehecka,all,Grass,200,50,64,78,55,85,64,270,89,70,26,48,126,37,271,17,34,51
l0bv,jiri-lehecka,Jiri Lehecka,all,Carpet,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,2026,all,168,18,66,73,53,117,71,260,87,66,30,48,139,35,257,19,36,51
l0bv,jiri-lehecka,Jiri Lehecka,2026,Hard,110,13,65,73,52,90,73,176,86,66,31,47,103,34,172,20,36,51
l0bv,jiri-lehecka,Jiri Lehecka,2026,Clay,58,5,68,73,57,27,63,84,88,68,28,51,36,36,85,15,35,51
l0bv,jiri-lehecka,Jiri Lehecka,2026,Grass,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,2026,Carpet,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,2025,all,486,139,62,76,53,286,61,745,85,67,28,49,360,42,740,20,35,51
l0bv,jiri-lehecka,Jiri Lehecka,2025,Hard,323,95,62,77,54,173,62,497,87,68,26,49,230,40,489,19,35,51
l0bv,jiri-lehecka,Jiri Lehecka,2025,Clay,57,21,63,67,49,87,62,123,73,61,36,48,75,51,125,30,40,50
l0bv,jiri-lehecka,Jiri Lehecka,2025,Grass,106,23,62,81,57,26,54,125,90,71,24,48,55,38,126,17,33,51
l0bv,jiri-lehecka,Jiri Lehecka,2025,Carpet,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,2024,all,356,115,61,76,52,251,69,515,85,67,28,46,268,35,519,18,35,51
l0bv,jiri-lehecka,Jiri Lehecka,2024,Hard,331,110,60,75,52,245,68,474,84,66,28,46,247,35,478,18,35,50
l0bv,jiri-lehecka,Jiri Lehecka,2024,Clay,25,5,68,86,54,6,83,41,98,76,30,48,21,33,41,17,36,55
l0bv,jiri-lehecka,Jiri Lehecka,2024,Grass,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,2024,Carpet,,,,,,,,,,,,,,,,,,
l0bv,jiri-lehecka,Jiri Lehecka,2023,all,265,113,65,72,51,321,63,619,81,65,28,47,303,38,616,19,35,50
l0bv,jiri-lehecka,Jiri Lehecka,2023,Hard,164,70,64,72,52,195,65,373,82,65,26,46,156,38,370,16,34,50
l0bv,jiri-lehecka,Jiri Lehecka,2023,Clay,32,24,65,67,48,83,52,139,71,61,32,48,90,40,140,26,38,49
l0bv,jiri-lehecka,Jiri Lehecka,2023,Grass,69,19,66,77,56,43,74,107,90,70,27,48,57,33,106,18,35,52
l0bv,jiri-lehecka,Jiri Lehecka,2023,Carpet,,,,,,,,,,,,,,,,,,
re44,andrey-rublev,Andrey Rublev,all,all,4157,1527,61,75,51,3425,63,7324,83,66,30,52,4416,39,7327,24,38,52
re44,andrey-rublev,Andrey Rublev,all,Hard,3089,1122,61,76,51,2292,64,4974,83,66,29,52,2944,39,4985,23,38,52
re44,andrey-rublev,Andrey Rublev,all,Clay,741,316,60,73,51,918,63,1777,81,64,33,52,1163,41,1777,27,40,52
re44,andrey-rublev,Andrey Rublev,all,Grass,327,89,61,76,53,215,60,573,85,67,27,52,309,38,565,21,36,51
re44,andrey-rublev,Andrey Rublev,all,Carpet,,,,,,,,,,,,,,,,,,
re44,andrey-rublev,Andrey Rublev,2026,all,150,57,63,75,51,144,67,281,83,66,32,51,184,39,292,25,38,52
re44,andrey-rublev,Andrey Rublev,2026,Hard,129,37,63,78,52,83,69,202,87,68,30,51,117,38,208,22,37,52
re44,andrey-rublev,Andrey Rublev,2026,Clay,21,20,61,66,48,61,66,79,73,59,36,51,67,40,84,32,41,50
re44,andrey-rublev,Andrey Rublev,2026,Grass,,,,,,,,,,,,,,,,,,
re44,andrey-rublev,Andrey Rublev,2026,Carpet,,,,,,,,,,,,,,,,,,
re44,andrey-rublev,Andrey Rublev,2025,all,478,178,60,77,51,341,63,766,83,67,29,49,419,37,760,20,36,51
re44,andrey-rublev,Andrey Rublev,2025,Hard,323,126,60,77,51,212,63,495,84,67,28,48,262,36,497,19,36,51
re44,andrey-rublev,Andrey Rublev,2025,Clay,86,26,59,74,49,90,59,166,78,63,34,51,114,38,161,27,40,52
re44,andrey-rublev,Andrey Rublev,2025,Grass,69,26,61,81,56,39,72,105,90,71,23,50,43,40,102,17,33,52
re44,andrey-rublev,Andrey Rublev,2025,Carpet,,,,,,,,,,,,,,,,,,
re44,andrey-rublev,Andrey Rublev,2024,all,578,182,62,77,54,385,69,904,87,68,28,52,518,36,901,20,37,52
re44,andrey-rublev,Andrey Rublev,2024,Hard,454,116,62,77,54,267,70,651,88,68,27,52,367,35,648,20,37,52
re44,andrey-rublev,Andrey Rublev,2024,Clay,109,59,60,76,53,107,69,221,85,67,31,51,139,37,221,24,39,52
re44,andrey-rublev,Andrey Rublev,2024,Grass,15,7,60,74,46,11,45,32,81,63,25,46,12,25,32,9,33,48
re44,andrey-rublev,Andrey Rublev,2024,Carpet,,,,,,,,,,,,,,,,,,
re44,andrey-rublev,Andrey Rublev,2023,all,616,156,61,75,51,439,63,1038,84,66,30,52,639,39,1029,24,38,52
re44,andrey-rublev,Andrey Rublev,2023,Hard,364,89,63,76,50,239,62,572,84,66,29,51,317,39,565,22,37,51
re44,andrey-rublev,Andrey Rublev,2023,Clay,139,48,59,74,53,141,66,299,84,65,34,56,232,39,300,30,42,53
re44,andrey-rublev,Andrey Rublev,2023,Grass,113,19,62,78,51,59,63,167,87,68,27,51,90,41,164,23,36,52
re44,andrey-rublev,Andrey Rublev,2023,Carpet,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,all,all,4176,1349,63,74,52,3355,63,7041,83,66,28,50,3737,40,7049,21,37,51
ke29,karen-khachanov,Karen Khachanov,all,Hard,2944,880,63,75,52,2036,64,4501,84,66,28,51,2359,40,4513,21,37,51
ke29,karen-khachanov,Karen Khachanov,all,Clay,729,321,61,70,52,958,61,1755,79,63,32,50,1014,41,1754,24,38,51
ke29,karen-khachanov,Karen Khachanov,all,Grass,503,148,65,74,53,361,66,785,84,67,25,50,364,40,782,18,34,51
ke29,karen-khachanov,Karen Khachanov,all,Carpet,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,2026,all,153,33,66,76,54,95,68,243,88,68,25,46,100,39,243,16,33,51
ke29,karen-khachanov,Karen Khachanov,2026,Hard,137,27,65,76,54,78,69,205,88,69,25,47,89,39,203,17,33,51
ke29,karen-khachanov,Karen Khachanov,2026,Clay,16,6,68,72,53,17,65,38,84,66,25,45,11,36,40,10,32,48
ke29,karen-khachanov,Karen Khachanov,2026,Grass,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,2026,Carpet,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,2025,all,391,135,63,74,52,366,62,785,82,66,28,53,450,40,785,23,37,51
ke29,karen-khachanov,Karen Khachanov,2025,Hard,228,78,62,76,51,173,64,396,84,67,28,51,222,36,400,20,37,51
ke29,karen-khachanov,Karen Khachanov,2025,Clay,67,33,64,69,51,122,57,213,76,62,31,56,138,44,213,29,41,51
ke29,karen-khachanov,Karen Khachanov,2025,Grass,96,24,63,74,57,71,63,176,85,68,26,51,90,40,172,21,35,52
ke29,karen-khachanov,Karen Khachanov,2025,Carpet,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,2024,all,418,97,64,74,52,322,62,718,83,66,28,52,392,40,719,22,37,51
ke29,karen-khachanov,Karen Khachanov,2024,Hard,310,63,64,74,53,223,61,492,82,67,27,53,279,39,494,22,37,51
ke29,karen-khachanov,Karen Khachanov,2024,Clay,71,19,64,72,51,72,61,156,82,65,34,49,88,44,155,25,39,52
ke29,karen-khachanov,Karen Khachanov,2024,Grass,37,15,66,79,51,27,74,70,90,70,19,48,25,28,70,10,30,50
ke29,karen-khachanov,Karen Khachanov,2024,Carpet,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,2023,all,362,99,64,74,53,275,63,643,84,66,30,51,367,41,639,23,38,52
ke29,karen-khachanov,Karen Khachanov,2023,Hard,268,71,64,76,51,193,64,436,84,67,29,52,237,44,436,24,38,52
ke29,karen-khachanov,Karen Khachanov,2023,Clay,94,28,62,70,58,82,59,207,84,66,32,49,130,35,203,22,39,52
ke29,karen-khachanov,Karen Khachanov,2023,Grass,,,,,,,,,,,,,,,,,,
ke29,karen-khachanov,Karen Khachanov,2023,Carpet,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,all,all,316,107,65,74,52,235,65,492,83,66,29,48,268,36,490,20,35,51
va25,valentin-vacherot,Valentin Vacherot,all,Hard,269,76,66,77,53,125,70,331,89,69,26,48,156,39,330,18,33,51
va25,valentin-vacherot,Valentin Vacherot,all,Clay,47,31,65,68,48,110,60,161,73,61,33,47,112,31,160,22,38,49
va25,valentin-vacherot,Valentin Vacherot,all,Grass,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,all,Carpet,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2026,all,211,59,66,77,51,120,69,270,86,68,28,48,140,36,269,19,35,51
va25,valentin-vacherot,Valentin Vacherot,2026,Hard,182,44,67,79,52,65,68,188,89,70,26,46,75,40,188,16,32,51
va25,valentin-vacherot,Valentin Vacherot,2026,Clay,29,15,62,73,49,55,71,82,80,63,32,51,65,31,81,25,40,52
va25,valentin-vacherot,Valentin Vacherot,2026,Grass,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2026,Carpet,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2025,all,93,37,64,73,53,78,63,171,83,66,29,51,108,37,170,24,36,51
va25,valentin-vacherot,Valentin Vacherot,2025,Hard,87,32,64,75,55,60,72,143,88,68,27,51,81,38,142,22,35,52
va25,valentin-vacherot,Valentin Vacherot,2025,Clay,6,5,67,61,40,18,33,28,57,54,36,53,27,33,28,32,43,48
va25,valentin-vacherot,Valentin Vacherot,2025,Grass,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2025,Carpet,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2024,all,8,10,67,65,52,23,48,39,69,60,32,34,16,25,39,10,32,45
va25,valentin-vacherot,Valentin Vacherot,2024,Hard,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2024,Clay,8,10,67,65,52,23,48,39,69,60,32,34,16,25,39,10,32,45
va25,valentin-vacherot,Valentin Vacherot,2024,Grass,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2024,Carpet,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2023,all,4,1,74,60,45,14,71,12,67,56,34,39,4,50,12,17,36,47
va25,valentin-vacherot,Valentin Vacherot,2023,Hard,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2023,Clay,4,1,74,60,45,14,71,12,67,56,34,39,4,50,12,17,36,47
va25,valentin-vacherot,Valentin Vacherot,2023,Grass,,,,,,,,,,,,,,,,,,
va25,valentin-vacherot,Valentin Vacherot,2023,Carpet,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,all,all,924,489,62,74,51,924,63,1945,82,65,29,49,1015,39,1920,21,36,51
f0f1,arthur-fils,Arthur Fils,all,Hard,651,285,62,76,52,508,64,1162,84,67,26,50,562,38,1143,19,35,51
f0f1,arthur-fils,Arthur Fils,all,Clay,194,151,61,71,51,337,62,623,80,63,34,49,377,42,617,26,40,51
f0f1,arthur-fils,Arthur Fils,all,Grass,79,53,61,75,50,79,63,160,82,65,27,44,76,33,160,16,33,49
f0f1,arthur-fils,Arthur Fils,all,Carpet,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,2026,all,124,58,64,74,58,125,67,310,87,68,28,49,166,39,302,21,35,52
f0f1,arthur-fils,Arthur Fils,2026,Hard,100,37,64,73,59,79,65,195,86,68,26,49,95,40,190,20,34,51
f0f1,arthur-fils,Arthur Fils,2026,Clay,24,21,63,76,56,46,72,115,89,69,31,50,71,37,112,23,37,53
f0f1,arthur-fils,Arthur Fils,2026,Grass,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,2026,Carpet,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,2025,all,154,90,62,72,53,190,59,406,81,65,30,52,228,40,397,23,39,52
f0f1,arthur-fils,Arthur Fils,2025,Hard,112,52,62,73,53,111,58,242,81,65,29,51,119,43,236,22,38,51
f0f1,arthur-fils,Arthur Fils,2025,Clay,42,38,62,70,54,79,62,164,82,64,33,54,109,38,161,25,40,52
f0f1,arthur-fils,Arthur Fils,2025,Grass,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,2025,Carpet,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,2024,all,364,198,61,75,50,348,63,718,82,65,30,48,366,40,714,21,37,51
f0f1,arthur-fils,Arthur Fils,2024,Hard,223,98,61,78,50,147,64,372,86,67,27,50,191,36,367,19,36,51
f0f1,arthur-fils,Arthur Fils,2024,Clay,78,57,61,69,48,132,60,210,75,61,36,46,110,51,212,26,40,51
f0f1,arthur-fils,Arthur Fils,2024,Grass,63,43,61,75,50,69,68,136,84,66,27,46,65,35,135,17,34,50
f0f1,arthur-fils,Arthur Fils,2024,Carpet,,,,,,,,,,,,,,,,,,
f0f1,arthur-fils,Arthur Fils,2023,all,245,126,61,74,50,224,63,461,82,65,28,49,234,38,456,20,35,50
f0f1,arthur-fils,Arthur Fils,2023,Hard,179,81,63,76,50,134,66,303,85,66,24,51,136,38,299,17,34,50
f0f1,arthur-fils,Arthur Fils,2023,Clay,50,35,59,70,50,80,61,134,77,62,36,48,87,40,132,27,40,51
f0f1,arthur-fils,Arthur Fils,2023,Grass,16,10,58,70,45,10,30,24,71,60,27,36,11,18,25,8,30,44
f0f1,arthur-fils,Arthur Fils,2023,Carpet,,,,,,,,,,,,,,,,,,
pl56,tommy-paul,Tommy Paul,all,all,1882,778,61,71,53,2314,62,4535,81,64,31,51,2764,40,4512,25,38,51
pl56,tommy-paul,Tommy Paul,all,Hard,1391,544,61,72,53,1510,61,3113,81,65,31,52,1962,39,3104,25,39,51
pl56,tommy-paul,Tommy Paul,all,Clay,268,152,62,68,52,564,62,914,76,62,31,49,530,43,910,25,38,50
pl56,tommy-paul,Tommy Paul,all,Grass,223,82,62,74,54,240,67,508,84,66,30,49,272,42,498,23,37,52
pl56,tommy-paul,Tommy Paul,all,Carpet,,,,,,,,,,,,,,,,,,
pl56,tommy-paul,Tommy Paul,2026,all,180,37,63,76,56,111,62,326,87,69,30,50,182,40,324,22,37,53
pl56,tommy-paul,Tommy Paul,2026,Hard,153,26,62,78,58,76,62,260,89,71,29,51,144,39,259,22,37,53
pl56,tommy-paul,Tommy Paul,2026,Clay,27,11,65,71,48,35,63,66,80,63,36,45,38,42,65,25,39,51
pl56,tommy-paul,Tommy Paul,2026,Grass,,,,,,,,,,,,,,,,,,
pl56,tommy-paul,Tommy Paul,2026,Carpet,,,,,,,,,,,,,,,,,,
pl56,tommy-paul,Tommy Paul,2025,all,251,104,60,72,53,292,63,594,82,65,32,53,373,45,598,28,40,52
pl56,tommy-paul,Tommy Paul,2025,Hard,167,62,59,74,54,133,61,324,84,66,32,56,223,43,330,29,41,53
pl56,tommy-paul,Tommy Paul,2025,Clay,64,33,62,70,51,139,65,222,78,63,32,51,125,49,219,28,39,51
pl56,tommy-paul,Tommy Paul,2025,Grass,20,9,56,76,54,20,60,48,83,66,27,49,25,44,49,22,37,51
pl56,tommy-paul,Tommy Paul,2025,Carpet,,,,,,,,,,,,,,,,,,
pl56,tommy-paul,Tommy Paul,2024,all,341,106,61,72,55,404,66,753,82,65,34,52,495,43,739,29,41,53
pl56,tommy-paul,Tommy Paul,2024,Hard,221,69,60,72,54,236,66,452,82,65,33,52,305,41,447,28,40,52
pl56,tommy-paul,Tommy Paul,2024,Clay,34,16,61,66,57,86,66,128,77,63,37,56,96,47,125,36,45,54
pl56,tommy-paul,Tommy Paul,2024,Grass,86,21,63,75,56,82,68,173,85,68,33,49,94,45,167,25,39,53
pl56,tommy-paul,Tommy Paul,2024,Carpet,,,,,,,,,,,,,,,,,,
pl56,tommy-paul,Tommy Paul,2023,all,411,143,62,72,53,395,62,816,81,65,30,51,527,37,812,24,38,51
pl56,tommy-paul,Tommy Paul,2023,Hard,313,97,62,73,53,284,62,599,82,65,31,52,398,38,594,25,39,52
pl56,tommy-paul,Tommy Paul,2023,Clay,30,19,64,65,53,59,59,93,74,61,32,46,61,33,94,21,37,49
pl56,tommy-paul,Tommy Paul,2023,Grass,68,27,62,75,54,52,63,124,85,67,27,51,68,40,124,22,36,51
pl56,tommy-paul,Tommy Paul,2023,Carpet,,,,,,,,,,,,,,,,,,
n771,cameron-norrie,Cameron Norrie,all,all,2100,1148,65,70,51,2952,63,5412,80,64,30,51,3080,41,5397,24,38,51
n771,cameron-norrie,Cameron Norrie,all,Hard,1394,712,65,71,51,1745,63,3273,81,64,29,51,1828,41,3257,23,37,51
n771,cameron-norrie,Cameron Norrie,all,Clay,413,284,64,69,50,874,62,1450,77,62,32,51,914,42,1446,26,39,51
n771,cameron-norrie,Cameron Norrie,all,Grass,293,152,66,72,52,333,66,689,83,65,26,49,338,40,694,19,35,50
n771,cameron-norrie,Cameron Norrie,all,Carpet,,,,,,,,,,,,,,,,,,
n771,cameron-norrie,Cameron Norrie,2026,all,127,58,63,70,53,173,67,309,82,64,29,47,153,41,308,20,36,50
