match_id,event_year,tournament,p1_id,p2_id,p1_prob,outcome,brier,bucket
4173,2024,Infosys Hall of Fame Open,m0qi,o522,0.6352,1,0.13307904,"(0.6, 0.7]"
4174,2024,Infosys Hall of Fame Open,o522,me82,0.5266,1,0.22410756000000004,"(0.5, 0.6]"
4175,2024,Infosys Hall of Fame Open,v832,s0ja,0.5986,1,0.16112195999999998,"(0.5, 0.6]"
4176,2024,Infosys Hall of Fame Open,bi81,n0ae,0.3674,1,0.4001827600000001,"(0.3, 0.4]"
4177,2024,Infosys Hall of Fame Open,mk66,hd68,0.4626,1,0.28879876,"(0.4, 0.5]"
4178,2024,Hamburg Open,c0e9,ae14,0.5636,1,0.19044496,"(0.5, 0.6]"
4179,2024,Infosys Hall of Fame Open,n0ae,n0am,0.7494,1,0.06280036000000003,"(0.7, 0.8]"
4180,2024,Infosys Hall of Fame Open,v832,w0bh,0.682,1,0.10112399999999996,"(0.6, 0.7]"
4181,2024,Infosys Hall of Fame Open,rc91,m0hu,0.7404,1,0.06739216000000003,"(0.7, 0.8]"
4182,2024,Infosys Hall of Fame Open,bi81,m0ni,0.4312,1,0.32353343999999995,"(0.4, 0.5]"
4183,2024,Infosys Hall of Fame Open,hd68,d0f6,0.4524,1,0.29986576,"(0.4, 0.5]"
4184,2024,Infosys Hall of Fame Open,mk66,h0bh,0.5166,1,0.23367556000000006,"(0.5, 0.6]"
4185,2024,Infosys Hall of Fame Open,k0az,m0g4,0.518,1,0.23232399999999997,"(0.5, 0.6]"
4186,2024,Infosys Hall of Fame Open,s0ja,tc01,0.6032,1,0.15745024000000005,"(0.6, 0.7]"
4187,2024,Infosys Hall of Fame Open,q02l,pg94,0.7172,1,0.07997584000000003,"(0.7, 0.8]"
4188,2024,Infosys Hall of Fame Open,bi81,kc12,0.4034,1,0.35593156000000004,"(0.4, 0.5]"
4189,2024,Infosys Hall of Fame Open,pg94,s0n0,0.323,1,0.45832900000000004,"(0.3, 0.4]"
4190,2024,Infosys Hall of Fame Open,hd68,ta46,1.0,1,0.0,"(0.9, 1.0]"
4191,2024,Infosys Hall of Fame Open,tc01,f0by,0.2678,1,0.5361168399999999,"(0.2, 0.3]"
4192,2024,Infosys Hall of Fame Open,s0n0,t0bw,1.0,1,0.0,"(0.9, 1.0]"
4193,2024,Hamburg Open,ta29,t0fi,0.6172,1,0.14653584000000003,"(0.6, 0.7]"
4194,2024,Infosys Hall of Fame Open,tc01,bv21,0.3916,1,0.3701505600000001,"(0.3, 0.4]"
4195,2024,Nordea Open,bt72,s0gr,0.6778,1,0.10381284000000003,"(0.6, 0.7]"
4196,2024,Nordea Open,bt72,t0a1,0.5674,1,0.18714276,"(0.5, 0.6]"
4197,2024,Nordea Open,t0a1,cf59,0.428,1,0.3271840000000001,"(0.4, 0.5]"
4198,2024,Nordea Open,s0gr,gj37,0.3424,1,0.43243775999999995,"(0.3, 0.4]"
4199,2024,Nordea Open,mj08,rh16,0.4138,1,0.34363044000000004,"(0.4, 0.5]"
4200,2024,Nordea Open,n0bs,n897,0.5862,1,0.17123043999999996,"(0.5, 0.6]"
4201,2024,Infosys Hall of Fame Open,k0az,rc91,0.455,1,0.29702499999999993,"(0.4, 0.5]"
4202,2024,Nordea Open,bt72,r0go,0.664,1,0.11289599999999998,"(0.6, 0.7]"
4203,2024,Nordea Open,a0cj,k09f,0.3746,1,0.39112515999999997,"(0.3, 0.4]"
4204,2024,Nordea Open,cf59,sx50,0.5044,1,0.24561936000000004,"(0.5, 0.6]"
4205,2024,Nordea Open,bt72,ph64,0.6946,1,0.09326916,"(0.6, 0.7]"
4206,2024,Nordea Open,cf59,y171,0.4522,1,0.3000848400000001,"(0.4, 0.5]"
4207,2024,Nordea Open,n897,y218,0.5876,1,0.17007376,"(0.5, 0.6]"
4208,2024,Nordea Open,k09f,gd64,0.5058,1,0.24423363999999997,"(0.5, 0.6]"
4209,2024,Nordea Open,a0cj,v0dz,0.4382,1,0.3156192400000001,"(0.4, 0.5]"
4210,2024,Nordea Open,r0go,u182,0.4446,1,0.30846916,"(0.4, 0.5]"
4211,2024,Nordea Open,y171,mp20,0.5862,1,0.17123043999999996,"(0.5, 0.6]"
4212,2024,Nordea Open,s0gr,da81,0.4784,1,0.27206656000000007,"(0.4, 0.5]"
4213,2024,Nordea Open,t0a1,f0f2,0.65,1,0.12249999999999998,"(0.6, 0.7]"
4214,2024,Nordea Open,a0cj,m0ht,0.518,1,0.23232399999999997,"(0.5, 0.6]"
4215,2024,Nordea Open,s0gr,ph64,0.4894,1,0.2607123599999999,"(0.4, 0.5]"
4216,2024,Nordea Open,f0f2,v0am,0.3018,1,0.48748323999999993,"(0.3, 0.4]"
4217,2024,Nordea Open,s0gr,g0gd,0.559,1,0.19448099999999996,"(0.5, 0.6]"
4218,2024,Nordea Open,m0ht,s0gz,0.6406,1,0.12916836000000004,"(0.6, 0.7]"
4219,2024,Nordea Open,ph64,k0fy,1.0,1,0.0,"(0.9, 1.0]"
4220,2024,EFG Swiss Open Gstaad,bk40,hb64,0.6362,1,0.13235044,"(0.6, 0.7]"
4221,2024,EFG Swiss Open Gstaad,bk40,te51,0.5948,1,0.16418704,"(0.5, 0.6]"
4222,2024,EFG Swiss Open Gstaad,hb64,sl28,0.4838,1,0.26646243999999997,"(0.4, 0.5]"
4223,2024,EFG Swiss Open Gstaad,sl28,ea24,0.4924,1,0.25765776000000007,"(0.4, 0.5]"
4224,2024,EFG Swiss Open Gstaad,bk40,ag37,0.5766,1,0.17926756,"(0.5, 0.6]"
4225,2024,Nordea Open,a0cj,mj08,0.3576,1,0.4126777600000001,"(0.3, 0.4]"
4226,2024,EFG Swiss Open Gstaad,hb64,h0du,0.631,1,0.136161,"(0.6, 0.7]"
4227,2024,EFG Swiss Open Gstaad,h0du,hh26,0.3132,1,0.4716942400000001,"(0.3, 0.4]"
4228,2024,EFG Swiss Open Gstaad,ag37,h997,0.6258,1,0.14002563999999998,"(0.6, 0.7]"
4229,2024,EFG Swiss Open Gstaad,te51,m0jf,0.5308,1,0.22014863999999995,"(0.5, 0.6]"
4230,2024,EFG Swiss Open Gstaad,sl28,r0fs,0.438,1,0.31584400000000007,"(0.4, 0.5]"
4231,2024,EFG Swiss Open Gstaad,ea24,v812,0.6138,1,0.14915044,"(0.6, 0.7]"
4232,2024,EFG Swiss Open Gstaad,bk40,ge33,0.7646,1,0.055413160000000024,"(0.7, 0.8]"
4233,2024,EFG Swiss Open Gstaad,ki63,w367,0.6386,1,0.13060996000000005,"(0.6, 0.7]"
4234,2024,EFG Swiss Open Gstaad,hb64,ki63,0.504,1,0.24601599999999998,"(0.5, 0.6]"
4235,2024,EFG Swiss Open Gstaad,ge33,ki82,0.6312,1,0.13601344,"(0.6, 0.7]"
4236,2024,EFG Swiss Open Gstaad,h0du,n679,0.3428,1,0.43191184,"(0.3, 0.4]"
4237,2024,EFG Swiss Open Gstaad,m0jf,hh06,0.518,1,0.23232399999999997,"(0.5, 0.6]"
4238,2024,EFG Swiss Open Gstaad,d0dw,k0hc,0.5986,1,0.16112195999999998,"(0.5, 0.6]"
4239,2024,EFG Swiss Open Gstaad,h0du,m0jz,0.562,1,0.19184399999999996,"(0.5, 0.6]"
4240,2024,Nordea Open,t0a1,re44,0.3226,1,0.45887076,"(0.3, 0.4]"
4241,2024,EFG Swiss Open Gstaad,d0dw,j09x,1.0,1,0.0,"(0.9, 1.0]"
4242,2024,EFG Swiss Open Gstaad,v836,k0ep,0.6772,1,0.10419983999999999,"(0.6, 0.7]"
4243,2024,EFG Swiss Open Gstaad,h0du,b0lw,1.0,1,0.0,"(0.9, 1.0]"
4244,2024,EFG Swiss Open Gstaad,v836,t09x,1.0,1,0.0,"(0.9, 1.0]"
4245,2024,EFG Swiss Open Gstaad,m0jz,f840,1.0,1,0.0,"(0.9, 1.0]"
4246,2024,Plava Laguna Croatia Open Umag,c0au,m0ej,0.4994,1,0.2506003599999999,"(0.4, 0.5]"
4247,2024,EFG Swiss Open Gstaad,k0hc,bu70,1.0,1,0.0,"(0.9, 1.0]"
4248,2024,Plava Laguna Croatia Open Umag,c0au,re44,0.3894,1,0.37283236000000003,"(0.3, 0.4]"
4249,2024,Plava Laguna Croatia Open Umag,m0ej,m0ni,0.5304,1,0.22052416000000002,"(0.5, 0.6]"
4250,2024,Plava Laguna Croatia Open Umag,re44,m0ci,0.6456,1,0.12559936000000002,"(0.6, 0.7]"
4251,2024,Plava Laguna Croatia Open Umag,c0au,su87,0.5272,1,0.22353984,"(0.5, 0.6]"
4252,2024,Plava Laguna Croatia Open Umag,m0ej,l987,0.4812,1,0.2691534399999999,"(0.4, 0.5]"
4253,2024,Plava Laguna Croatia Open Umag,re44,u182,0.7274,1,0.07431075999999998,"(0.7, 0.8]"
4254,2024,Plava Laguna Croatia Open Umag,m0ni,t0ap,0.5852,1,0.17205903999999997,"(0.5, 0.6]"
4255,2024,Plava Laguna Croatia Open Umag,m0ej,ta29,0.627,1,0.139129,"(0.6, 0.7]"
4256,2024,Plava Laguna Croatia Open Umag,m0ni,d0fj,0.5216,1,0.22886656000000005,"(0.5, 0.6]"
4257,2024,Plava Laguna Croatia Open Umag,c0au,d0l3,0.6336,1,0.13424895999999997,"(0.6, 0.7]"
4258,2024,Plava Laguna Croatia Open Umag,l987,c0e9,0.5636,1,0.19044496,"(0.5, 0.6]"
4259,2024,Plava Laguna Croatia Open Umag,m0ci,mj08,0.455,1,0.29702499999999993,"(0.4, 0.5]"
4260,2024,Plava Laguna Croatia Open Umag,su87,mp20,0.5238,1,0.22676643999999996,"(0.5, 0.6]"
4261,2024,Plava Laguna Croatia Open Umag,d0fj,a0cj,0.6136,1,0.14930496,"(0.6, 0.7]"
4262,2024,Plava Laguna Croatia Open Umag,mp20,a0fc,0.5034,1,0.24661156000000004,"(0.5, 0.6]"
4263,2024,Plava Laguna Croatia Open Umag,c0e9,n0bs,0.5222,1,0.22829284,"(0.5, 0.6]"
4264,2024,Plava Laguna Croatia Open Umag,mj08,m0fh,0.517,1,0.233289,"(0.5, 0.6]"
4265,2024,Plava Laguna Croatia Open Umag,l987,m0jz,0.7094,1,0.08444835999999999,"(0.7, 0.8]"
4266,2024,Plava Laguna Croatia Open Umag,m0ni,p09z,0.4636,1,0.28772496,"(0.4, 0.5]"
4267,2024,Plava Laguna Croatia Open Umag,su87,p0gq,0.6826,1,0.10074276000000001,"(0.6, 0.7]"
4268,2024,EFG Swiss Open Gstaad,v812,s0la,0.5722,1,0.18301283999999995,"(0.5, 0.6]"
4269,2024,Plava Laguna Croatia Open Umag,m0ci,s0h2,0.5518,1,0.20088324000000005,"(0.5, 0.6]"
4270,2024,Plava Laguna Croatia Open Umag,u182,m0n1,0.874,1,0.015876,"(0.8, 0.9]"
4271,2024,Plava Laguna Croatia Open Umag,m0jz,j476,0.2962,1,0.49533444,"(0.2, 0.3]"
4272,2024,Atlanta Open,tc61,s0re,0.5374,1,0.21399876,"(0.5, 0.6]"
4273,2024,Atlanta Open,n732,rc91,0.4794,1,0.27102435999999996,"(0.4, 0.5]"
4274,2024,Atlanta Open,tc61,dh50,0.5072,1,0.24285184,"(0.5, 0.6]"
4275,2024,Atlanta Open,rc91,b0gg,0.4818,1,0.26853124,"(0.4, 0.5]"
4276,2024,Atlanta Open,dh50,o522,0.612,1,0.150544,"(0.6, 0.7]"
4277,2024,Atlanta Open,s0re,s0s1,0.3876,1,0.37503376000000005,"(0.3, 0.4]"
4278,2024,Atlanta Open,n732,mk66,0.5438,1,0.20811844000000004,"(0.5, 0.6]"
4279,2024,Atlanta Open,dh50,c0h0,0.5744,1,0.18113536,"(0.5, 0.6]"
4280,2024,Atlanta Open,w09e,ki95,0.471,1,0.279841,"(0.4, 0.5]"
4281,2024,Atlanta Open,mk66,n0ae,0.3586,1,0.41139395999999995,"(0.3, 0.4]"
4282,2024,Atlanta Open,gb88,su55,0.4264,1,0.32901696,"(0.4, 0.5]"
4283,2024,Atlanta Open,n732,s0k7,0.5318,1,0.21921123999999995,"(0.5, 0.6]"
4284,2024,Atlanta Open,s0re,m0np,0.9962,1,1.4440000000000194e-05,"(0.9, 1.0]"
4285,2024,Atlanta Open,b0gg,me82,0.6078,1,0.15382084,"(0.6, 0.7]"
4286,2024,Atlanta Open,b0gg,w09e,0.5272,1,0.22353984,"(0.5, 0.6]"
4287,2024,Atlanta Open,n732,tc61,0.4288,1,0.3262694399999999,"(0.4, 0.5]"
4288,2024,Atlanta Open,tc61,m0g4,0.6202,1,0.14424804000000002,"(0.6, 0.7]"
4289,2024,Atlanta Open,w09e,m0hu,0.7266,1,0.07474755999999999,"(0.7, 0.8]"
4290,2024,Atlanta Open,rc91,w09e,0.517,1,0.233289,"(0.5, 0.6]"
4291,2024,Atlanta Open,n732,td51,0.469,1,0.281961,"(0.4, 0.5]"
4292,2024,Plava Laguna Croatia Open Umag,r0go,p09o,1.0,1,0.0,"(0.9, 1.0]"
4293,2024,Atlanta Open,o522,k0az,0.4994,1,0.2506003599999999,"(0.4, 0.5]"
4294,2024,Atlanta Open,hd68,m0g4,0.5458,1,0.20629764000000003,"(0.5, 0.6]"
4295,2024,Atlanta Open,b0gg,v832,0.5434,1,0.20848356,"(0.5, 0.6]"
4296,2024,Atlanta Open,m0g4,n0am,0.6196,1,0.14470415999999997,"(0.6, 0.7]"
4297,2024,Plava Laguna Croatia Open Umag,ta29,r0go,0.5048,1,0.24522303999999998,"(0.5, 0.6]"
4298,2024,Atlanta Open,s0k7,q02l,0.4976,1,0.25240576,"(0.4, 0.5]"
4299,2024,Atlanta Open,s0re,bi23,0.6358,1,0.13264163999999998,"(0.6, 0.7]"
4300,2024,Atlanta Open,b0gg,y171,0.4206,1,0.33570436000000003,"(0.4, 0.5]"
4301,2024,Generali Open,bk40,h997,0.706,1,0.08643600000000003,"(0.7, 0.8]"
4302,2024,Generali Open,g09o,d0cg,0.3506,1,0.42172035999999996,"(0.3, 0.4]"
4303,2024,Generali Open,bk40,g09o,0.763,1,0.056169,"(0.7, 0.8]"
4304,2024,Generali Open,g09o,b0bi,0.3338,1,0.44382244000000004,"(0.3, 0.4]"
4305,2024,Generali Open,b0bi,t0a1,0.6188,1,0.14531344,"(0.6, 0.7]"
4306,2024,Generali Open,h997,sx91,0.482,1,0.268324,"(0.4, 0.5]"
4307,2024,Generali Open,d0cg,mo44,0.5754,1,0.18028515999999997,"(0.5, 0.6]"
4308,2024,Generali Open,bk40,te30,0.6076,1,0.15397775999999996,"(0.6, 0.7]"
4309,2024,Generali Open,g09o,cf59,0.3762,1,0.38912644,"(0.3, 0.4]"
4310,2024,Generali Open,d0cg,ge33,0.6514,1,0.12152196000000001,"(0.6, 0.7]"
4311,2024,Generali Open,h997,h0du,0.5546,1,0.19838116000000003,"(0.5, 0.6]"
4312,2024,Generali Open,mo44,n897,0.5714,1,0.18369796,"(0.5, 0.6]"
4313,2024,Generali Open,sx91,db63,0.4774,1,0.27311075999999995,"(0.4, 0.5]"
4314,2024,Generali Open,n0cs,o513,0.362,1,0.407044,"(0.3, 0.4]"
4315,2024,Generali Open,bk40,k09f,0.6628,1,0.11370384000000004,"(0.6, 0.7]"
4316,2024,Generali Open,g09o,ae14,0.4508,1,0.30162064000000005,"(0.4, 0.5]"
4317,2024,Generali Open,h997,mu94,0.41,1,0.3481000000000001,"(0.4, 0.5]"
4318,2024,Generali Open,ge33,m0jf,0.3166,1,0.46703556,"(0.3, 0.4]"
4319,2024,Generali Open,ki82,h0du,0.3494,1,0.4232803600000001,"(0.3, 0.4]"
4320,2024,Generali Open,sx91,s0wt,0.8956,1,0.01089936000000001,"(0.8, 0.9]"
4321,2024,Generali Open,n897,ki63,0.3604,1,0.4090881599999999,"(0.3, 0.4]"
4322,2024,Generali Open,ki63,v0am,0.5432,1,0.20866623999999998,"(0.5, 0.6]"
4323,2024,Generali Open,ge33,m0jf,0.3252,1,0.4553550400000001,"(0.3, 0.4]"
4324,2024,Generali Open,cc66,k0cj,1.0,1,0.0,"(0.9, 1.0]"
4325,2024,Generali Open,ki63,ss25,0.7808,1,0.048048639999999976,"(0.7, 0.8]"
4326,2024,Generali Open,ki82,b0id,1.0,1,0.0,"(0.9, 1.0]"
4327,2024,Generali Open,ge33,h996,0.5496,1,0.20286016,"(0.5, 0.6]"
4328,2024,Generali Open,cc66,k926,0.221,1,0.6068410000000001,"(0.2, 0.3]"
4329,2024,Mubadala Citi DC Open,c0e9,s0s1,0.3752,1,0.39037504,"(0.3, 0.4]"
4330,2024,Mubadala Citi DC Open,k0ah,c0e9,0.5668,1,0.18766224000000004,"(0.5, 0.6]"
4331,2024,Mubadala Citi DC Open,re44,rc91,0.6518,1,0.12124323999999997,"(0.6, 0.7]"
4332,2024,Mubadala Citi DC Open,c0e9,m0qi,0.43,1,0.3249000000000001,"(0.4, 0.5]"
4333,2024,Mubadala Citi DC Open,k0ah,td51,0.5414,1,0.21031396,"(0.5, 0.6]"
4334,2024,Mubadala Citi DC Open,k0ah,tc61,0.5148,1,0.23541903999999997,"(0.5, 0.6]"
4335,2024,Mubadala Citi DC Open,s0s1,n0ae,0.5392,1,0.21233664,"(0.5, 0.6]"
4336,2024,Mubadala Citi DC Open,td51,k0az,0.5836,1,0.17338895999999998,"(0.5, 0.6]"
4337,2024,Mubadala Citi DC Open,td51,re44,0.3684,1,0.3989185599999999,"(0.3, 0.4]"
4338,2024,Mubadala Citi DC Open,tc61,m0gz,0.5006,1,0.24940035999999996,"(0.5, 0.6]"
4339,2024,Mubadala Citi DC Open,c0e9,dh50,0.4542,1,0.2978976400000001,"(0.4, 0.5]"
4340,2024,Mubadala Citi DC Open,su55,ki95,0.5416,1,0.21013056000000002,"(0.5, 0.6]"
4341,2024,Generali Open,cf59,f724,0.4452,1,0.30780303999999997,"(0.4, 0.5]"
4342,2024,Mubadala Citi DC Open,re44,v0dz,0.7018,1,0.08892324000000001,"(0.7, 0.8]"
4343,2024,Mubadala Citi DC Open,su55,me82,0.6604,1,0.11532816000000001,"(0.6, 0.7]"
4344,2024,Mubadala Citi DC Open,k0ah,gd64,0.541,1,0.21068099999999998,"(0.5, 0.6]"
4345,2024,Mubadala Citi DC Open,s0s1,a829,0.6926,1,0.09449476000000001,"(0.6, 0.7]"
4346,2024,Mubadala Citi DC Open,td51,ge33,0.6214,1,0.14333796000000004,"(0.6, 0.7]"
4347,2024,Mubadala Citi DC Open,c0e9,gb88,0.5264,1,0.22429696000000002,"(0.5, 0.6]"
4348,2024,Mubadala Citi DC Open,m0qi,b0gg,0.5676,1,0.18696976,"(0.5, 0.6]"
4349,2024,Mubadala Citi DC Open,tc61,o522,0.6014,1,0.15888195999999996,"(0.6, 0.7]"
4350,2024,Mubadala Citi DC Open,dh50,kc12,0.4884,1,0.26173456000000006,"(0.4, 0.5]"
4351,2024,Mubadala Citi DC Open,k0az,cf59,0.4288,1,0.3262694399999999,"(0.4, 0.5]"
4352,2024,Mubadala Citi DC Open,rc91,s0re,0.4826,1,0.2677027600000001,"(0.4, 0.5]"
4353,2024,Mubadala Citi DC Open,n0ae,o483,0.6172,1,0.14653584000000003,"(0.6, 0.7]"
4354,2024,Mubadala Citi DC Open,b0gg,mk66,0.5578,1,0.19554084000000002,"(0.5, 0.6]"
4355,2024,Mubadala Citi DC Open,a829,d0cg,0.3704,1,0.39639615999999994,"(0.3, 0.4]"
4356,2024,Mubadala Citi DC Open,gb88,u182,0.5526,1,0.20016676000000003,"(0.5, 0.6]"
4357,2024,Mubadala Citi DC Open,o483,m0g4,0.5344,1,0.21678336,"(0.5, 0.6]"
4358,2024,Mubadala Citi DC Open,k0az,n732,0.4564,1,0.2955009600000001,"(0.4, 0.5]"
4359,2024,Mubadala Citi DC Open,o522,d994,0.486,1,0.264196,"(0.4, 0.5]"
4360,2024,Mubadala Citi DC Open,s0s1,su55,0.55,1,0.20249999999999996,"(0.5, 0.6]"
4361,2024,Mubadala Citi DC Open,su55,bd06,0.4988,1,0.25120144,"(0.4, 0.5]"
4362,2024,Mubadala Citi DC Open,kc12,n0bg,0.707,1,0.08584900000000002,"(0.7, 0.8]"
4363,2024,Mubadala Citi DC Open,kc12,s0k7,0.6064,1,0.15492095999999997,"(0.6, 0.7]"
4364,2024,Mubadala Citi DC Open,v0dz,c0h0,0.464,1,0.28729600000000005,"(0.4, 0.5]"
4365,2024,Mubadala Citi DC Open,a829,a0gc,0.518,1,0.23232399999999997,"(0.5, 0.6]"
4366,2024,Mubadala Citi DC Open,y218,m0hu,0.5888,1,0.16908544,"(0.5, 0.6]"
4367,2024,Mubadala Citi DC Open,b0gg,r0fs,0.3764,1,0.38887695999999994,"(0.3, 0.4]"
4368,2024,Mubadala Citi DC Open,s0k7,u134,0.3896,1,0.37258816000000006,"(0.3, 0.4]"
4369,2024,Mubadala Citi DC Open,a0gc,bi23,0.5562,1,0.19695843999999998,"(0.5, 0.6]"
4370,2024,Mubadala Citi DC Open,y218,bm95,0.2888,1,0.50580544,"(0.2, 0.3]"
4371,2024,Mubadala Citi DC Open,b0gg,b0ej,1.0,1,0.0,"(0.9, 1.0]"
4372,2024,Mubadala Citi DC Open,j0a4,hd68,0.6894,1,0.09647236,"(0.6, 0.7]"
4373,2024,Mubadala Citi DC Open,kc12,y171,0.4718,1,0.27899524,"(0.4, 0.5]"
4374,2024,Mubadala Citi DC Open,a829,s0ja,0.5954,1,0.16370115999999996,"(0.5, 0.6]"
4375,2024,Generali Open,db63,ki82,0.7282,1,0.07387524000000002,"(0.7, 0.8]"
4376,2024,Omnium Banque National présenté par Rogers,p09z,re44,0.396,1,0.364816,"(0.3, 0.4]"
4377,2024,Omnium Banque National présenté par Rogers,p09z,k0ah,0.5106,1,0.23951235999999995,"(0.5, 0.6]"
4378,2024,Omnium Banque National présenté par Rogers,re44,a0fc,0.6604,1,0.11532816000000001,"(0.6, 0.7]"
4379,2024,Omnium Banque National présenté par Rogers,k0ah,z355,0.3078,1,0.4791408399999999,"(0.3, 0.4]"
4380,2024,Omnium Banque National présenté par Rogers,re44,s0ag,0.3294,1,0.44970435999999997,"(0.3, 0.4]"
4381,2024,Omnium Banque National présenté par Rogers,z355,r0dg,0.6818,1,0.10125124000000002,"(0.6, 0.7]"
4382,2024,Omnium Banque National présenté par Rogers,p09z,hb71,0.403,1,0.356409,"(0.4, 0.5]"
4383,2024,Omnium Banque National présenté par Rogers,s0ag,te30,0.7314,1,0.07214595999999997,"(0.7, 0.8]"
4384,2024,Omnium Banque National présenté par Rogers,re44,n0ae,0.555,1,0.19802499999999995,"(0.5, 0.6]"
4385,2024,Omnium Banque National présenté par Rogers,p09z,d875,0.3858,1,0.3772416400000001,"(0.3, 0.4]"
4386,2024,Omnium Banque National présenté par Rogers,hb71,rc91,0.6408,1,0.12902463999999997,"(0.6, 0.7]"
4387,2024,Mubadala Citi DC Open,s0re,y218,0.6888,1,0.09684544000000002,"(0.6, 0.7]"
4388,2024,Omnium Banque National présenté par Rogers,z355,tc61,0.706,1,0.08643600000000003,"(0.7, 0.8]"
4389,2024,Omnium Banque National présenté par Rogers,dh50,mm58,0.4374,1,0.31651876,"(0.4, 0.5]"
4390,2024,Omnium Banque National présenté par Rogers,re44,ea24,0.5884,1,0.16941455999999996,"(0.5, 0.6]"
4391,2024,Omnium Banque National présenté par Rogers,d875,h0bh,0.7338,1,0.07086244,"(0.7, 0.8]"
4392,2024,Omnium Banque National présenté par Rogers,rh16,d994,0.6814,1,0.10150595999999999,"(0.6, 0.7]"
4393,2024,Omnium Banque National présenté par Rogers,k0ah,fb98,0.4062,1,0.35259844,"(0.4, 0.5]"
4394,2024,Omnium Banque National présenté par Rogers,n0ae,pl56,0.395,1,0.366025,"(0.3, 0.4]"
4395,2024,Mubadala Citi DC Open,m0hu,f0ck,1.0,1,0.0,"(0.9, 1.0]"
4396,2024,Omnium Banque National présenté par Rogers,p09z,s0s1,0.4288,1,0.3262694399999999,"(0.4, 0.5]"
4397,2024,Omnium Banque National présenté par Rogers,bt72,hh26,0.4188,1,0.33779343999999994,"(0.4, 0.5]"
4398,2024,Omnium Banque National présenté par Rogers,te30,su87,0.5766,1,0.17926756,"(0.5, 0.6]"
4399,2024,Omnium Banque National présenté par Rogers,a0fc,ke29,0.3912,1,0.37063744,"(0.3, 0.4]"
4400,2024,Omnium Banque National présenté par Rogers,r0dg,cd85,0.5474,1,0.20484676,"(0.5, 0.6]"
4401,2024,Omnium Banque National présenté par Rogers,rc91,c0e9,0.4894,1,0.2607123599999999,"(0.4, 0.5]"
4402,2024,Omnium Banque National présenté par Rogers,s0s1,bk92,0.618,1,0.145924,"(0.6, 0.7]"
4403,2024,Omnium Banque National présenté par Rogers,fb98,n0bs,0.6616,1,0.11451456000000003,"(0.6, 0.7]"
4404,2024,Omnium Banque National présenté par Rogers,pl56,d0fj,0.681,1,0.10176099999999996,"(0.6, 0.7]"
4405,2024,Omnium Banque National présenté par Rogers,hh26,f0f1,0.557,1,0.19624899999999995,"(0.5, 0.6]"
4406,2024,Omnium Banque National présenté par Rogers,c0e9,ag37,0.3876,1,0.37503376000000005,"(0.3, 0.4]"
4407,2024,Omnium Banque National présenté par Rogers,te30,td51,0.5634,1,0.19061956,"(0.5, 0.6]"
4408,2024,Omnium Banque National présenté par Rogers,ke29,d0f6,0.5866,1,0.17089955999999998,"(0.5, 0.6]"
4409,2024,Omnium Banque National présenté par Rogers,a0fc,mk66,0.5518,1,0.20088324000000005,"(0.5, 0.6]"
4410,2024,Omnium Banque National présenté par Rogers,a0fc,dh50,0.4538,1,0.29833444000000003,"(0.4, 0.5]"
4411,2024,Omnium Banque National présenté par Rogers,cd85,m0ci,0.5296,1,0.22127616000000003,"(0.5, 0.6]"
4412,2024,Omnium Banque National présenté par Rogers,d994,gc88,0.4422,1,0.3111408400000001,"(0.4, 0.5]"
4413,2024,Omnium Banque National présenté par Rogers,bt72,ki95,0.5394,1,0.21215236,"(0.5, 0.6]"
4414,2024,Omnium Banque National présenté par Rogers,dh50,sx50,0.5236,1,0.22695696000000004,"(0.5, 0.6]"
4415,2024,Omnium Banque National présenté par Rogers,ea24,j551,0.593,1,0.16564900000000002,"(0.5, 0.6]"
4416,2024,Omnium Banque National présenté par Rogers,h0bh,da81,0.5396,1,0.21196816000000002,"(0.5, 0.6]"
4417,2024,Omnium Banque National présenté par Rogers,p09z,m0fh,0.5064,1,0.24364096000000005,"(0.5, 0.6]"
4418,2024,Omnium Banque National présenté par Rogers,n0ae,su55,0.532,1,0.21902399999999997,"(0.5, 0.6]"
4419,2024,Omnium Banque National présenté par Rogers,rc91,me82,0.603,1,0.15760900000000003,"(0.6, 0.7]"
4420,2024,Omnium Banque National présenté par Rogers,su87,gj37,0.48,1,0.27040000000000003,"(0.4, 0.5]"
4421,2024,Omnium Banque National présenté par Rogers,tc61,d0co,0.4216,1,0.33454656000000005,"(0.4, 0.5]"
4422,2024,Omnium Banque National présenté par Rogers,n0ae,hd68,0.6008,1,0.15936064,"(0.6, 0.7]"
4423,2024,Omnium Banque National présenté par Rogers,rc91,o483,0.5126,1,0.23755876000000006,"(0.5, 0.6]"
4424,2024,Omnium Banque National présenté par Rogers,mk66,m0gz,0.3958,1,0.36505764000000007,"(0.3, 0.4]"
4425,2024,Omnium Banque National présenté par Rogers,o483,n732,0.4698,1,0.28111204,"(0.4, 0.5]"
4426,2024,Omnium Banque National présenté par Rogers,da81,c0h0,0.3882,1,0.37429924000000003,"(0.3, 0.4]"
4427,2024,Omnium Banque National présenté par Rogers,h0bh,gk06,1.0,1,0.0,"(0.9, 1.0]"
4428,2024,Omnium Banque National présenté par Rogers,m0ni,b0d6,1.0,1,0.0,"(0.9, 1.0]"
4429,2024,Omnium Banque National présenté par Rogers,gk06,d0cg,0.0,1,1.0,"(-0.001, 0.1]"
