match_id,p1_won_set1,p1_prob,outcome,brier
10307,False,0.1218,0,0.014835240000000001
10309,False,0.0,0,0.0
10311,True,0.5168,1,0.23348223999999995
10315,False,0.0004,0,1.6e-07
10317,True,0.9816,1,0.000338559999999999
10318,False,0.0008,0,6.4e-07
10321,False,0.0542,0,0.0029376399999999996
10322,True,0.9014,1,0.009721960000000003
10324,False,0.0056,0,3.136e-05
10325,True,0.8934,1,0.011363560000000005
10327,True,0.9752,1,0.0006150400000000022
10329,True,0.8398,0,0.70526404
10330,False,0.2396,1,0.57820816
10332,True,0.9014,1,0.009721960000000003
10333,True,1.0,1,0.0
10337,True,0.9984,1,2.5600000000001466e-06
10338,True,0.9844,0,0.9690433600000001
10340,True,0.966,1,0.001156000000000002
10342,True,0.9438,0,0.8907584399999999
10343,True,0.9774,1,0.0005107599999999979
10344,False,0.022,0,0.00048399999999999995
10345,False,0.0158,0,0.00024964000000000003
10346,False,0.0502,0,0.0025200400000000003
10347,True,0.9966,1,1.1559999999999718e-05
10348,False,0.057,1,0.889249
10349,True,0.9996,1,1.5999999999996475e-07
10350,False,0.3144,0,0.09884736000000001
10352,True,0.9466,1,0.0028515600000000004
10354,True,0.9506,0,0.90364036
10355,False,0.0782,1,0.8497152399999999
10356,True,0.995,1,2.5000000000000045e-05
10359,False,0.0,0,0.0
