match_id,file,t60_prob,outcome,mins_before,brier,is_challenger
KXATPMATCH-26FEB13MARDAR,KXATPMATCH-26FEB13MARDAR-MAR_candles.csv,0.23,0,60.0,0.0529,False
KXATPMATCH-26FEB13MUNBUB,KXATPMATCH-26FEB13MUNBUB-BUB_candles.csv,0.58,1,60.0,0.17640000000000003,False
KXATPMATCH-26FEB13PINCIL,KXATPMATCH-26FEB13PINCIL-PIN_candles.csv,0.19,0,60.0,0.0361,False
KXATPMATCH-26FEB13SHADAV,KXATPMATCH-26FEB13SHADAV-DAV_candles.csv,0.71,0,60.0,0.5041,False
KXATPMATCH-26FEB13TABETC,KXATPMATCH-26FEB13TABETC-ETC_candles.csv,0.57,1,60.0,0.18490000000000004,False
KXATPMATCH-26FEB13UGOBAE,KXATPMATCH-26FEB13UGOBAE-BAE_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXATPMATCH-26FEB14BUBAUG,KXATPMATCH-26FEB14BUBAUG-AUG_candles.csv,0.68,1,60.0,0.10239999999999996,False
KXATPMATCH-26FEB14DEHUM,KXATPMATCH-26FEB14DEHUM-DE_candles.csv,0.8,1,60.0,0.03999999999999998,False
KXATPMATCH-26FEB14FRICIL,KXATPMATCH-26FEB14FRICIL-CIL_candles.csv,0.2,0,60.0,0.04000000000000001,False
KXATPMATCH-26FEB14MMOHIJ,KXATPMATCH-26FEB14MMOHIJ-HIJ_candles.csv,0.6,1,60.0,0.16000000000000003,False
KXATPMATCH-26FEB14SCHCAS,KXATPMATCH-26FEB14SCHCAS-SCH_candles.csv,0.63,1,60.0,0.1369,False
KXATPMATCH-26FEB14SHASHE,KXATPMATCH-26FEB14SHASHE-SHA_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXATPMATCH-26FEB15CERDAR,KXATPMATCH-26FEB15CERDAR-CER_candles.csv,0.3,1,60.0,0.48999999999999994,False
KXATPMATCH-26FEB15DEAUG,KXATPMATCH-26FEB15DEAUG-AUG_candles.csv,0.56,0,60.0,0.31360000000000005,False
KXATPMATCH-26FEB15DZUMAR,KXATPMATCH-26FEB15DZUMAR-DZU_candles.csv,0.4,1,60.0,0.36,False
KXATPMATCH-26FEB15ETCCOM,KXATPMATCH-26FEB15ETCCOM-ETC_candles.csv,0.36,1,60.0,0.4096,False
KXATPMATCH-26FEB15FRISHE,KXATPMATCH-26FEB15FRISHE-FRI_candles.csv,0.57,0,60.0,0.32489999999999997,False
KXATPMATCH-26FEB15HANREI,KXATPMATCH-26FEB15HANREI-REI_candles.csv,0.09,0,60.0,0.0081,False
KXATPMATCH-26FEB15HEIKOP,KXATPMATCH-26FEB15HEIKOP-KOP_candles.csv,0.93,1,60.0,0.004899999999999993,False
KXATPMATCH-26FEB15KYPATM,KXATPMATCH-26FEB15KYPATM-ATM_candles.csv,0.5,1,60.0,0.25,False
KXATPMATCH-26FEB15MONLAJ,KXATPMATCH-26FEB15MONLAJ-LAJ_candles.csv,0.52,0,60.0,0.27040000000000003,False
KXATPMATCH-26FEB15MOUPAU,KXATPMATCH-26FEB15MOUPAU-MOU_candles.csv,0.27,0,60.0,0.0729,False
KXATPMATCH-26FEB15NAKCIL,KXATPMATCH-26FEB15NAKCIL-CIL_candles.csv,0.18,0,60.0,0.0324,False
KXATPMATCH-26FEB15UGOBUR,KXATPMATCH-26FEB15UGOBUR-UGO_candles.csv,0.29,0,60.0,0.0841,False
KXATPMATCH-26FEB15VACMIC,KXATPMATCH-26FEB15VACMIC-MIC_candles.csv,0.59,1,60.0,0.16810000000000003,False
KXATPMATCH-26FEB16ALCRIN,KXATPMATCH-26FEB16ALCRIN-ALC_candles.csv,0.97,1,60.0,0.0009000000000000016,False
KXATPMATCH-26FEB16BERMPE,KXATPMATCH-26FEB16BERMPE-BER_candles.csv,0.72,1,60.0,0.07840000000000001,False
KXATPMATCH-26FEB16BORWON,KXATPMATCH-26FEB16BORWON-BOR_candles.csv,0.29,0,60.0,0.0841,False
KXATPMATCH-26FEB16DEJRUB,KXATPMATCH-26FEB16DEJRUB-DEJ_candles.csv,0.38,0,60.0,0.1444,False
KXATPMATCH-26FEB16FILMAJ,KXATPMATCH-26FEB16FILMAJ-FIL_candles.csv,0.67,1,60.0,0.10889999999999997,False
KXATPMATCH-26FEB16LAJALT,KXATPMATCH-26FEB16LAJALT-ALT_candles.csv,0.4,0,60.0,0.16000000000000003,False
KXATPMATCH-26FEB16MARBUS,KXATPMATCH-26FEB16MARBUS-BUS_candles.csv,0.62,1,60.0,0.1444,False
KXATPMATCH-26FEB16MEDSHA,KXATPMATCH-26FEB16MEDSHA-MED_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXATPMATCH-26FEB16MENCHO,KXATPMATCH-26FEB16MENCHO-MEN_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXATPMATCH-26FEB16SHIGIR,KXATPMATCH-26FEB16SHIGIR-GIR_candles.csv,0.85,1,60.0,0.022500000000000006,False
KXATPMATCH-26FEB17KOVSVA,KXATPMATCH-26FEB17KOVSVA-KOV_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXATPMATCH-26FEB17MOCKHA,KXATPMATCH-26FEB17MOCKHA-KHA_candles.csv,0.84,1,60.0,0.02560000000000001,False
KXATPMATCH-26FEB17WALDIA,KXATPMATCH-26FEB17WALDIA-WAL_candles.csv,0.28,1,60.0,0.5184,False
KXATPMATCH-26FEB18ALCROY,KXATPMATCH-26FEB18ALCROY-ALC_candles.csv,0.99,1,60.0,0.00010000000000000018,False
KXATPMATCH-26FEB18ATMCOB,KXATPMATCH-26FEB18ATMCOB-ATM_candles.csv,0.41,0,60.0,0.16809999999999997,False
KXATPMATCH-26FEB18BERLAJ,KXATPMATCH-26FEB18BERLAJ-BER_candles.csv,0.43,1,60.0,0.3249000000000001,False
KXATPMATCH-26FEB18BURKOP,KXATPMATCH-26FEB18BURKOP-KOP_candles.csv,0.68,1,60.0,0.10239999999999996,False
KXATPMATCH-26FEB18CERTIR,KXATPMATCH-26FEB18CERTIR-CER_candles.csv,0.69,0,60.0,0.4760999999999999,False
KXATPMATCH-26FEB18FONBUS,KXATPMATCH-26FEB18FONBUS-BUS_candles.csv,0.27,1,60.0,0.5328999999999999,False
KXATPMATCH-26FEB18FUCKHA,KXATPMATCH-26FEB18FUCKHA-KHA_candles.csv,0.92,1,60.0,0.006399999999999993,False
KXATPMATCH-26FEB18GIRRUU,KXATPMATCH-26FEB18GIRRUU-GIR_candles.csv,0.66,0,60.0,0.43560000000000004,False
KXATPMATCH-26FEB18HANCER,KXATPMATCH-26FEB18HANCER-CER_candles.csv,0.51,1,60.0,0.24009999999999998,False
KXATPMATCH-26FEB18MARRUB,KXATPMATCH-26FEB18MARRUB-RUB_candles.csv,0.69,1,60.0,0.09610000000000003,False
KXATPMATCH-26FEB18MEDTSI,KXATPMATCH-26FEB18MEDTSI-MED_candles.csv,0.69,0,60.0,0.4760999999999999,False
KXATPMATCH-26FEB18MENZHA,KXATPMATCH-26FEB18MENZHA-MEN_candles.csv,0.74,1,60.0,0.06760000000000001,False
KXATPMATCH-26FEB18MICKOR,KXATPMATCH-26FEB18MICKOR-KOR_candles.csv,0.83,1,60.0,0.028900000000000012,False
KXATPMATCH-26FEB18NAKWON,KXATPMATCH-26FEB18NAKWON-NAK_candles.csv,0.46,0,60.0,0.2116,False
KXATPMATCH-26FEB18POPSIN,KXATPMATCH-26FEB18POPSIN-POP_candles.csv,0.03,0,60.0,0.0009,False
KXATPMATCH-26FEB18SVATIA,KXATPMATCH-26FEB18SVATIA-SVA_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXATPMATCH-26FEB18TABPAS,KXATPMATCH-26FEB18TABPAS-PAS_candles.csv,0.33,0,60.0,0.10890000000000001,False
KXATPMATCH-26FEB19ALCKHA,KXATPMATCH-26FEB19ALCKHA-ALC_candles.csv,0.78,1,60.0,0.04839999999999999,False
KXATPMATCH-26FEB19DZUFAR,KXATPMATCH-26FEB19DZUFAR-DZU_candles.csv,0.17,0,60.0,0.028900000000000006,False
KXATPMATCH-26FEB19FRIJOD,KXATPMATCH-26FEB19FRIJOD-FRI_candles.csv,0.89,1,60.0,0.012099999999999998,False
KXATPMATCH-26FEB19LEHFIL,KXATPMATCH-26FEB19LEHFIL-FIL_candles.csv,0.63,1,60.0,0.1369,False
KXATPMATCH-26FEB19MENSIN,KXATPMATCH-26FEB19MENSIN-MEN_candles.csv,0.3,1,60.0,0.48999999999999994,False
KXATPMATCH-26FEB19TIEKEC,KXATPMATCH-26FEB19TIEKEC-KEC_candles.csv,0.22,0,60.0,0.0484,False
KXATPMATCH-26FEB19TSIRUB,KXATPMATCH-26FEB19TSIRUB-RUB_candles.csv,0.73,1,60.0,0.0729,False
KXATPMATCH-26FEB19WALPAU,KXATPMATCH-26FEB19WALPAU-PAU_candles.csv,0.85,1,60.0,0.022500000000000006,False
KXATPMATCH-26FEB20ALCRUB,KXATPMATCH-26FEB20ALCRUB-ALC_candles.csv,0.92,1,60.0,0.006399999999999993,False
KXATPMATCH-26FEB20BUSBER,KXATPMATCH-26FEB20BUSBER-BER_candles.csv,0.08,0,60.0,0.0064,False
KXATPMATCH-26FEB20ETCFAR,KXATPMATCH-26FEB20ETCFAR-ETC_candles.csv,0.68,1,60.0,0.10239999999999996,False
KXATPMATCH-26FEB20FILMEN,KXATPMATCH-26FEB20FILMEN-FIL_candles.csv,0.67,1,60.0,0.10889999999999997,False
KXATPMATCH-26FEB20FRIPAU,KXATPMATCH-26FEB20FRIPAU-FRI_candles.csv,0.39,0,60.0,0.1521,False
KXATPMATCH-26FEB20KORRUU,KXATPMATCH-26FEB20KORRUU-KOR_candles.csv,0.3,1,60.0,0.48999999999999994,False
KXATPMATCH-26FEB20TIETIA,KXATPMATCH-26FEB20TIETIA-TIA_candles.csv,0.24,0,60.0,0.0576,False
KXATPMATCH-26FEB20TIRTAB,KXATPMATCH-26FEB20TIRTAB-TAB_candles.csv,0.8,1,60.0,0.03999999999999998,False
KXATPMATCH-26FEB20WONCOB,KXATPMATCH-26FEB20WONCOB-COB_candles.csv,0.76,1,60.0,0.0576,False
KXATPMATCH-26FEB21ALCFIL,KXATPMATCH-26FEB21ALCFIL-ALC_candles.csv,0.87,1,60.0,0.016900000000000002,False
KXATPMATCH-26FEB21CHODEJ,KXATPMATCH-26FEB21CHODEJ-CHO_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXATPMATCH-26FEB21COBKOR,KXATPMATCH-26FEB21COBKOR-COB_candles.csv,0.3,0,60.0,0.09,False
KXATPMATCH-26FEB21ETCKOP,KXATPMATCH-26FEB21ETCKOP-ETC_candles.csv,0.58,1,60.0,0.17640000000000003,False
KXATPMATCH-26FEB21PAUTIE,KXATPMATCH-26FEB21PAUTIE-PAU_candles.csv,0.4,1,60.0,0.36,False
KXATPMATCH-26FEB21TRUNAR,KXATPMATCH-26FEB21TRUNAR-NAR_candles.csv,0.73,1,60.0,0.0729,False
KXATPMATCH-26FEB21VALMON,KXATPMATCH-26FEB21VALMON-VAL_candles.csv,0.59,1,60.0,0.16810000000000003,False
KXATPMATCH-26FEB22ALTDAV,KXATPMATCH-26FEB22ALTDAV-ALT_candles.csv,0.23,0,60.0,0.0529,False
KXATPMATCH-26FEB22AUGZHA,KXATPMATCH-26FEB22AUGZHA-AUG_candles.csv,0.9,1,60.0,0.009999999999999995,False
KXATPMATCH-26FEB22CARNAR,KXATPMATCH-26FEB22CARNAR-CAR_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXATPMATCH-26FEB22CERGAR,KXATPMATCH-26FEB22CERGAR-CER_candles.csv,0.53,0,60.0,0.28090000000000004,False
KXATPMATCH-26FEB22COMMAR,KXATPMATCH-26FEB22COMMAR-COM_candles.csv,0.62,1,60.0,0.1444,False
KXATPMATCH-26FEB22DZUMON,KXATPMATCH-26FEB22DZUMON-DZU_candles.csv,0.18,0,60.0,0.0324,False
KXATPMATCH-26FEB22HIJYIB,KXATPMATCH-26FEB22HIJYIB-HIJ_candles.csv,0.1,0,60.0,0.010000000000000002,False
KXATPMATCH-26FEB22HUMTSI,KXATPMATCH-26FEB22HUMTSI-HUM_candles.csv,0.47,1,60.0,0.28090000000000004,False
KXATPMATCH-26FEB22JODNOR,KXATPMATCH-26FEB22JODNOR-JOD_candles.csv,0.4,1,60.0,0.36,False
KXATPMATCH-26FEB22KYPWON,KXATPMATCH-26FEB22KYPWON-KYP_candles.csv,0.33,1,60.0,0.4488999999999999,False
KXATPMATCH-26FEB22MENHUR,KXATPMATCH-26FEB22MENHUR-HUR_candles.csv,0.35,0,60.0,0.12249999999999998,False
KXATPMATCH-26FEB22MOLBUR,KXATPMATCH-26FEB22MOLBUR-BUR_candles.csv,0.86,0,60.0,0.7395999999999999,False
KXATPMATCH-26FEB22NAVBER,KXATPMATCH-26FEB22NAVBER-BER_candles.csv,0.46,0,60.0,0.2116,False
KXATPMATCH-26FEB22NAVKOP,KXATPMATCH-26FEB22NAVKOP-KOP_candles.csv,0.82,0,60.0,0.6723999999999999,False
KXATPMATCH-26FEB22PAUKOR,KXATPMATCH-26FEB22PAUKOR-KOR_candles.csv,0.59,1,60.0,0.16810000000000003,False
KXATPMATCH-26FEB22PELGAL,KXATPMATCH-26FEB22PELGAL-PEL_candles.csv,0.56,1,60.0,0.19359999999999997,False
KXATPMATCH-26FEB22POPMAJ,KXATPMATCH-26FEB22POPMAJ-MAJ_candles.csv,0.39,0,60.0,0.1521,False
KXATPMATCH-26FEB22STRVIR,KXATPMATCH-26FEB22STRVIR-STR_candles.csv,0.53,0,60.0,0.28090000000000004,False
KXATPMATCH-26FEB22TABETC,KXATPMATCH-26FEB22TABETC-ETC_candles.csv,0.41,1,60.0,0.3481000000000001,False
KXATPMATCH-26FEB22TIABOR,KXATPMATCH-26FEB22TIABOR-TIA_candles.csv,0.78,1,60.0,0.04839999999999999,False
KXATPMATCH-26FEB22TIRBUS,KXATPMATCH-26FEB22TIRBUS-BUS_candles.csv,0.24,0,60.0,0.0576,False
KXATPMATCH-26FEB22WALKOV,KXATPMATCH-26FEB22WALKOV-KOV_candles.csv,0.79,1,60.0,0.044099999999999986,False
KXATPMATCH-26FEB22ZVEMOU,KXATPMATCH-26FEB22ZVEMOU-ZVE_candles.csv,0.95,1,60.0,0.0025000000000000044,False
KXATPMATCH-26FEB23ECHMPE,KXATPMATCH-26FEB23ECHMPE-ECH_candles.csv,0.18,0,60.0,0.0324,False
KXATPMATCH-26FEB23HALDRA,KXATPMATCH-26FEB23HALDRA-DRA_candles.csv,0.7,1,60.0,0.09000000000000002,False
KXATPMATCH-26FEB23JARPRI,KXATPMATCH-26FEB23JARPRI-JAR_candles.csv,0.16,0,60.0,0.0256,False
KXATPMATCH-26FEB23KYPDE,KXATPMATCH-26FEB23KYPDE-DE_candles.csv,0.75,0,60.0,0.5625,False
KXATPMATCH-26FEB23PELBAR,KXATPMATCH-26FEB23PELBAR-BAR_candles.csv,0.15,0,60.0,0.0225,False
KXATPMATCH-26FEB23SHEKHA,KXATPMATCH-26FEB23SHEKHA-KHA_candles.csv,0.66,1,60.0,0.11559999999999998,False
KXATPMATCH-26FEB23VACWON,KXATPMATCH-26FEB23VACWON-VAC_candles.csv,0.4,1,60.0,0.36,False
KXATPMATCH-26FEB23VIRGRI,KXATPMATCH-26FEB23VIRGRI-GRI_candles.csv,0.59,1,60.0,0.16810000000000003,False
KXATPMATCH-26FEB24NARLEH,KXATPMATCH-26FEB24NARLEH-LEH_candles.csv,0.48,1,60.0,0.27040000000000003,False
KXATPMATCH-26FEB24RUUYIB,KXATPMATCH-26FEB24RUUYIB-RUU_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXATPMATCH-26FEB24UGOHAN,KXATPMATCH-26FEB24UGOHAN-UGO_candles.csv,0.38,0,60.0,0.1444,False
KXATPMATCH-26FEB25AUGMPE,KXATPMATCH-26FEB25AUGMPE-AUG_candles.csv,0.58,1,60.0,0.17640000000000003,False
KXATPMATCH-26FEB25BROKHA,KXATPMATCH-26FEB25BROKHA-KHA_candles.csv,0.65,0,60.0,0.42250000000000004,False
KXATPMATCH-26FEB25CARLEH,KXATPMATCH-26FEB25CARLEH-CAR_candles.csv,0.65,0,60.0,0.42250000000000004,False
KXATPMATCH-26FEB25COMPEL,KXATPMATCH-26FEB25COMPEL-COM_candles.csv,0.34,0,60.0,0.11560000000000002,False
KXATPMATCH-26FEB25GRIBUB,KXATPMATCH-26FEB25GRIBUB-BUB_candles.csv,0.41,0,60.0,0.16809999999999997,False
KXATPMATCH-26FEB25NAKKYP,KXATPMATCH-26FEB25NAKKYP-KYP_candles.csv,0.2,0,60.0,0.04000000000000001,False
KXATPMATCH-26FEB25NAVDAR,KXATPMATCH-26FEB25NAVDAR-DAR_candles.csv,0.64,1,60.0,0.1296,False
KXATPMATCH-26FEB25PRIGAU,KXATPMATCH-26FEB25PRIGAU-GAU_candles.csv,0.37,1,60.0,0.39690000000000003,False
KXATPMATCH-26FEB25RINDRA,KXATPMATCH-26FEB25RINDRA-DRA_candles.csv,0.46,0,60.0,0.2116,False
KXATPMATCH-26FEB25RUBHUM,KXATPMATCH-26FEB25RUBHUM-HUM_candles.csv,0.19,0,60.0,0.0361,False
KXATPMATCH-26FEB25TIAKOV,KXATPMATCH-26FEB25TIAKOV-KOV_candles.csv,0.43,0,60.0,0.18489999999999998,False
KXATPMATCH-26FEB25VACMON,KXATPMATCH-26FEB25VACMON-MON_candles.csv,0.32,0,60.0,0.1024,False
KXATPMATCH-26FEB25ZVEKEC,KXATPMATCH-26FEB25ZVEKEC-KEC_candles.csv,0.31,1,60.0,0.4760999999999999,False
KXATPMATCH-26FEB26AUGLEH,KXATPMATCH-26FEB26AUGLEH-AUG_candles.csv,0.89,1,60.0,0.012099999999999998,False
KXATPMATCH-26FEB26GARBAE,KXATPMATCH-26FEB26GARBAE-BAE_candles.csv,0.54,1,60.0,0.21159999999999995,False
KXATPMATCH-26FEB26MENGRI,KXATPMATCH-26FEB26MENGRI-GRI_candles.csv,0.61,1,60.0,0.1521,False
KXATPMATCH-26FEB26RUBRIN,KXATPMATCH-26FEB26RUBRIN-RIN_candles.csv,0.31,0,60.0,0.0961,False
KXATPMATCH-26FEB26TABTIR,KXATPMATCH-26FEB26TABTIR-TAB_candles.csv,0.67,1,60.0,0.10889999999999997,False
KXATPMATCH-26FEB26TIABEL,KXATPMATCH-26FEB26TIABEL-BEL_candles.csv,0.18,0,60.0,0.0324,False
KXATPMATCH-26FEB26VACNAK,KXATPMATCH-26FEB26VACNAK-NAK_candles.csv,0.36,1,60.0,0.4096,False
KXATPMATCH-26FEB26YIBCOB,KXATPMATCH-26FEB26YIBCOB-COB_candles.csv,0.43,1,60.0,0.3249000000000001,False
KXATPMATCH-26FEB27AUGMED,KXATPMATCH-26FEB27AUGMED-AUG_candles.csv,0.49,0,60.0,0.24009999999999998,False
KXATPMATCH-26FEB27CERNAV,KXATPMATCH-26FEB27CERNAV-CER_candles.csv,0.94,1,60.0,0.0036000000000000064,False
KXATPMATCH-26FEB27HANGAU,KXATPMATCH-26FEB27HANGAU-GAU_candles.csv,0.36,0,60.0,0.1296,False
KXATPMATCH-26FEB27KECCOB,KXATPMATCH-26FEB27KECCOB-COB_candles.csv,0.63,1,60.0,0.1369,False
KXATPMATCH-26FEB27PELDAR,KXATPMATCH-26FEB27PELDAR-DAR_candles.csv,0.86,1,60.0,0.019600000000000003,False
KXATPMATCH-26FEB27RUBGRI,KXATPMATCH-26FEB27RUBGRI-GRI_candles.csv,0.33,1,60.0,0.4488999999999999,False
KXATPMATCH-26FEB27TABBAE,KXATPMATCH-26FEB27TABBAE-BAE_candles.csv,0.47,1,60.0,0.28090000000000004,False
KXATPMATCH-26FEB27TIANAK,KXATPMATCH-26FEB27TIANAK-NAK_candles.csv,0.57,0,60.0,0.32489999999999997,False
KXATPMATCH-26FEB28BAEDAR,KXATPMATCH-26FEB28BAEDAR-BAE_candles.csv,0.23,0,60.0,0.0529,False
KXATPMATCH-26FEB28CERHAN,KXATPMATCH-26FEB28CERHAN-CER_candles.csv,0.49,0,60.0,0.24009999999999998,False
KXATPMATCH-26FEB28COBTIA,KXATPMATCH-26FEB28COBTIA-COB_candles.csv,0.45,1,60.0,0.30250000000000005,False
KXATPMATCH-26JAN04NORHUM,KXATPMATCH-26JAN04NORHUM-HUM_candles.csv,0.51,0,60.0,0.2601,False
KXATPMATCH-26JAN06MAJOPE,KXATPMATCH-26JAN06MAJOPE-OPE_candles.csv,0.5,0,60.0,0.25,False
KXATPMATCH-26JAN07MUSETC,KXATPMATCH-26JAN07MUSETC-MUS_candles.csv,0.66,1,60.0,0.11559999999999998,False
KXATPMATCH-26JAN09MOCCER,KXATPMATCH-26JAN09MOCCER-CER_candles.csv,0.5,1,60.0,0.25,False
KXATPMATCH-26JAN10GIRBUB,KXATPMATCH-26JAN10GIRBUB-BUB_candles.csv,0.44,1,60.0,0.31360000000000005,False
KXATPMATCH-26JAN10MUSRUB,KXATPMATCH-26JAN10MUSRUB-MUS_candles.csv,0.29,1,60.0,0.5041,False
KXATPMATCH-26JAN11MEDNAK,KXATPMATCH-26JAN11MEDNAK-MED_candles.csv,0.9,1,60.0,0.009999999999999995,False
KXATPMATCH-26JAN11MUSBUB,KXATPMATCH-26JAN11MUSBUB-MUS_candles.csv,0.27,0,60.0,0.0729,False
KXATPMATCH-26JAN13SHECOM,KXATPMATCH-26JAN13SHECOM-SHE_candles.csv,0.99,1,60.0,0.00010000000000000018,False
KXATPMATCH-26JAN14DARGIR,KXATPMATCH-26JAN14DARGIR-DAR_candles.csv,0.06,0,60.0,0.0036,False
KXATPMATCH-26JAN14MARRUU,KXATPMATCH-26JAN14MARRUU-RUU_candles.csv,0.4,0,60.0,0.16000000000000003,False
KXATPMATCH-26JAN14SHEBAE,KXATPMATCH-26JAN14SHEBAE-BAE_candles.csv,0.51,1,60.0,0.24009999999999998,False
KXATPMATCH-26JAN14SPIMAR,KXATPMATCH-26JAN14SPIMAR-MAR_candles.csv,0.93,1,60.0,0.004899999999999993,False
KXATPMATCH-26JAN16DAVHUM,KXATPMATCH-26JAN16DAVHUM-DAV_candles.csv,0.53,0,60.0,0.28090000000000004,False
KXATPMATCH-26JAN16HUMMAC,KXATPMATCH-26JAN16HUMMAC-HUM_candles.csv,0.33,0,60.0,0.10890000000000001,False
KXATPMATCH-26JAN17DJEWAW,KXATPMATCH-26JAN17DJEWAW-DJE_candles.csv,0.21,0,60.0,0.04409999999999999,False
KXATPMATCH-26JAN17DUCPRI,KXATPMATCH-26JAN17DUCPRI-DUC_candles.csv,0.15,1,60.0,0.7224999999999999,False
KXATPMATCH-26JAN17FONSPI,KXATPMATCH-26JAN17FONSPI-FON_candles.csv,0.62,0,60.0,0.3844,False
KXATPMATCH-26JAN17KHAMIC,KXATPMATCH-26JAN17KHAMIC-KHA_candles.csv,0.82,1,60.0,0.03240000000000002,False
KXATPMATCH-26JAN17MENCAR,KXATPMATCH-26JAN17MENCAR-CAR_candles.csv,0.67,0,60.0,0.4489000000000001,False
KXATPMATCH-26JAN17MUNSVR,KXATPMATCH-26JAN17MUNSVR-MUN_candles.csv,0.58,1,60.0,0.17640000000000003,False
KXATPMATCH-26JAN17MUSCOL,KXATPMATCH-26JAN17MUSCOL-MUS_candles.csv,0.66,1,60.0,0.11559999999999998,False
KXATPMATCH-26JAN17NAKVAN,KXATPMATCH-26JAN17NAKVAN-NAK_candles.csv,0.42,0,60.0,0.17639999999999997,False
KXATPMATCH-26JAN17NAVJAC,KXATPMATCH-26JAN17NAVJAC-NAV_candles.csv,0.68,1,60.0,0.10239999999999996,False
KXATPMATCH-26JAN17POPMUL,KXATPMATCH-26JAN17POPMUL-MUL_candles.csv,0.51,1,60.0,0.24009999999999998,False
KXATPMATCH-26JAN17SAKJOD,KXATPMATCH-26JAN17SAKJOD-SAK_candles.csv,0.32,0,60.0,0.1024,False
KXATPMATCH-26JAN17SWEMON,KXATPMATCH-26JAN17SWEMON-MON_candles.csv,0.19,0,60.0,0.0361,False
KXATPMATCH-26JAN17TIEGIR,KXATPMATCH-26JAN17TIEGIR-GIR_candles.csv,0.85,0,60.0,0.7224999999999999,False
KXATPMATCH-26JAN17ZHEKOR,KXATPMATCH-26JAN17ZHEKOR-KOR_candles.csv,0.48,0,60.0,0.2304,False
KXATPMATCH-26JAN20ALCHAN,KXATPMATCH-26JAN20ALCHAN-HAN_candles.csv,0.01,0,60.0,0.0001,False
KXATPMATCH-26JAN20GEAWAW,KXATPMATCH-26JAN20GEAWAW-WAW_candles.csv,0.2,0,79.0,0.04000000000000001,False
KXATPMATCH-26JAN20MAEDJO,KXATPMATCH-26JAN20MAEDJO-MAE_candles.csv,0.02,0,60.0,0.0004,False
KXATPMATCH-26JAN20MEDHAL,KXATPMATCH-26JAN20MEDHAL-MED_candles.csv,0.82,1,60.0,0.03240000000000002,False
KXATPMATCH-26JAN20MUNRUU,KXATPMATCH-26JAN20MUNRUU-RUU_candles.csv,0.73,1,60.0,0.0729,False
KXATPMATCH-26JAN20NAVNOR,KXATPMATCH-26JAN20NAVNOR-NOR_candles.csv,0.87,1,60.0,0.016900000000000002,False
KXATPMATCH-26JAN20OPEDAV,KXATPMATCH-26JAN20OPEDAV-DAV_candles.csv,0.62,1,60.0,0.1444,False
KXATPMATCH-26JAN20THOBOR,KXATPMATCH-26JAN20THOBOR-BOR_candles.csv,0.9,1,60.0,0.009999999999999995,False
KXATPMATCH-26JAN20TIACOM,KXATPMATCH-26JAN20TIACOM-TIA_candles.csv,0.95,1,60.0,0.0025000000000000044,False
KXATPMATCH-26JAN20ZHEMOU,KXATPMATCH-26JAN20ZHEMOU-MOU_candles.csv,0.56,1,60.0,0.19359999999999997,False
KXATPMATCH-26JAN21SPIYIB,KXATPMATCH-26JAN21SPIYIB-SPI_candles.csv,0.57,1,60.0,0.18490000000000004,False
KXATPMATCH-26JAN22BUBETC,KXATPMATCH-26JAN22BUBETC-BUB_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXATPMATCH-26JAN22CERRUB,KXATPMATCH-26JAN22CERRUB-CER_candles.csv,0.6,1,60.0,0.16000000000000003,False
KXATPMATCH-26JAN22KHADAR,KXATPMATCH-26JAN22KHADAR-DAR_candles.csv,0.6,1,60.0,0.16000000000000003,False
KXATPMATCH-26JAN22MEDMAR,KXATPMATCH-26JAN22MEDMAR-MAR_candles.csv,0.23,0,60.0,0.0529,False
KXATPMATCH-26JAN22MENQUI,KXATPMATCH-26JAN22MENQUI-MEN_candles.csv,0.93,1,60.0,0.004899999999999993,False
KXATPMATCH-26JAN22SHEVAC,KXATPMATCH-26JAN22SHEVAC-SHE_candles.csv,0.9,1,60.0,0.009999999999999995,False
KXATPMATCH-26JAN22TIEBOR,KXATPMATCH-26JAN22TIEBOR-TIE_candles.csv,0.77,1,60.0,0.05289999999999999,False
KXATPMATCH-26JAN22ZVENOR,KXATPMATCH-26JAN22ZVENOR-ZVE_candles.csv,0.81,1,60.0,0.03609999999999998,False
KXATPMATCH-26JAN23CILRUU,KXATPMATCH-26JAN23CILRUU-CIL_candles.csv,0.09,0,60.0,0.0081,False
KXATPMATCH-26JAN23MUSMAC,KXATPMATCH-26JAN23MUSMAC-MAC_candles.csv,0.16,0,60.0,0.0256,False
KXATPMATCH-26JAN23SPISIN,KXATPMATCH-26JAN23SPISIN-SIN_candles.csv,0.8,1,60.0,0.03999999999999998,False
KXATPMATCH-26JAN23VANDJO,KXATPMATCH-26JAN23VANDJO-VAN_candles.csv,0.03,0,60.0,0.0009,False
KXATPMATCH-26JAN23WAWFRI,KXATPMATCH-26JAN23WAWFRI-FRI_candles.csv,0.92,1,60.0,0.006399999999999993,False
