match_id,p1_won_set1,p1_prob,outcome,brier
10303,True,0.9492,1,0.0025806399999999956
10304,True,0.7382,1,0.06853924000000002
10305,False,0.0114,0,0.00012996
10307,False,0.1172,0,0.01373584
10309,False,0.0,0,0.0
10311,True,0.5216,1,0.22886656000000005
10315,False,0.0002,0,4e-08
10317,True,0.9788,1,0.00044943999999999984
10318,False,0.002,0,4e-06
10321,False,0.051,0,0.0026009999999999996
10322,True,0.9044,1,0.009139360000000004
10324,False,0.0048,0,2.3039999999999996e-05
10325,True,0.8936,1,0.01132096000000001
10327,True,0.9736,1,0.0006969599999999989
10329,True,0.8506,0,0.7235203600000001
10330,False,0.245,1,0.570025
10332,True,0.9088,1,0.00831743999999999
10333,True,1.0,1,0.0
10337,True,0.9988,1,1.4399999999999494e-06
10338,True,0.9808,0,0.96196864
10340,True,0.9624,1,0.0014137599999999974
10342,True,0.9354,0,0.87497316
10343,True,0.9788,1,0.00044943999999999984
10344,False,0.021,0,0.00044100000000000004
10345,False,0.0166,0,0.00027556
10346,False,0.0438,0,0.00191844
10347,True,0.9982,1,3.240000000000086e-06
10348,False,0.06,1,0.8835999999999999
10349,True,1.0,1,0.0
10350,False,0.3152,0,0.09935103999999999
10352,True,0.9418,1,0.0033872400000000036
10354,True,0.9568,0,0.91546624
10355,False,0.0826,1,0.84162276
10356,True,0.9968,1,1.0239999999999877e-05
10359,False,0.0,0,0.0
10365,True,0.9496,1,0.00254016
10366,False,0.0134,0,0.00017956000000000002
10367,True,0.8648,0,0.74787904
10369,False,0.0398,0,0.00158404
10370,False,0.1114,1,0.78960996
10371,False,0.0884,0,0.007814560000000002
10372,True,0.7942,1,0.04235363999999999
10374,False,0.0,0,0.0
10376,True,0.8098,1,0.03617604000000001
10377,True,0.5146,0,0.26481315999999994
10378,True,0.9978,1,4.839999999999911e-06
10379,False,0.153,0,0.023409
10381,True,0.9856,0,0.97140736
10382,False,0.0712,0,0.00506944
10383,True,0.7218,1,0.07739524
10386,True,0.9974,1,6.760000000000243e-06
10388,True,0.8914,1,0.011793960000000006
10389,False,0.1084,0,0.011750559999999998
10390,True,0.7496,1,0.06270015999999998
10392,False,0.0146,0,0.00021316
10394,False,0.154,0,0.023716
10395,True,0.9964,1,1.2960000000000343e-05
10396,False,0.0482,0,0.00232324
10397,False,0.0482,0,0.00232324
10400,True,0.818,1,0.03312400000000002
10401,True,0.968,1,0.001024000000000002
10402,True,0.9962,1,1.4440000000000194e-05
10404,False,0.0226,0,0.00051076
10405,False,0.378,0,0.142884
10410,True,0.9344,1,0.004303359999999999
10411,False,0.076,0,0.005776
10412,True,0.8904,0,0.79281216
10413,True,0.9736,1,0.0006969599999999989
10415,True,0.9996,1,1.5999999999996475e-07
10416,False,0.0988,0,0.00976144
10417,False,0.0098,0,9.604e-05
10420,True,0.9904,1,9.216000000000101e-05
10426,True,0.9792,1,0.0004326400000000017
10428,False,0.2896,1,0.5046681599999999
10429,False,0.0642,1,0.87572164
10433,False,0.01,0,0.0001
10435,False,0.2296,0,0.05271616
10436,True,0.9696,0,0.94012416
10438,False,0.0,0,0.0
10439,True,0.9922,1,6.0840000000000454e-05
